,oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33
68,0.363469,0.944298,0.12775,0.8095439999999999,0.5821649999999999,0.50043,0.643708,0.463725,0.471814,0.19763699999999998,0.5150819999999999,0.5951770000000001,0.5563739999999999,0.405505,0.45662299999999995,0.29452399999999995,0.580728,0.339118,0.56698,0.60423,0.469347,0.668505,0.395302,0.582444,0.42960200000000004,0.6321939999999999,0.784065,0.669987,0.5451010000000001,0.44946099999999994,0.49763100000000005,0.5875199999999999,0.8844
69,0.413638,0.6065149999999999,0.32656399999999997,0.43783199999999994,0.48082700000000006,0.6335,0.41948100000000005,0.671208,0.595735,0.204789,0.716731,0.30336199999999997,0.552933,0.431618,0.464898,0.347328,0.701909,0.40473400000000004,0.503614,0.502734,0.315076,0.666659,0.6458050000000001,0.48466000000000004,0.576321,0.441367,0.058276,0.728472,0.039058999999999996,0.26306199999999996,0.110302,0.380499,0.0147
70,0.31884,0.535801,0.24479099999999998,0.46788900000000005,0.317979,0.557168,0.385258,0.556248,0.41857799999999995,0.264927,0.865966,0.22538899999999998,0.594676,0.403856,0.473861,0.294955,0.701667,0.5034069999999999,0.443208,0.623449,0.268667,0.553262,0.691987,0.46417600000000003,0.537787,0.47816400000000003,0.35947399999999996,0.6775680000000001,0.014056,0.188886,0.451725,0.08860599999999999,0.513067
71,0.497162,0.338879,0.1848,0.3973,0.5567989999999999,0.361985,0.36635300000000004,0.544383,0.362824,0.053352,0.34260999999999997,0.406196,0.5115350000000001,0.396611,0.41708100000000004,0.139938,0.677453,0.22389699999999998,0.534193,0.640501,0.236717,0.684554,0.359847,0.49149799999999993,0.447457,0.244612,0.312093,0.616002,0.420941,0.570313,0.390033,0.9218940000000001,0.20793299999999998
72,0.8244600000000001,0.9709690000000001,0.41047700000000004,0.415662,0.500628,0.538166,0.57472,0.22921799999999998,0.33348,0.13164,0.733294,0.69284,0.417713,0.372618,0.598961,0.487724,0.467974,0.249869,0.473679,0.34425300000000003,0.092142,0.62675,0.391491,0.45581099999999997,0.561505,0.577491,0.5196609999999999,0.6584479999999999,0.523692,0.556068,0.581178,0.563894,0.713767
73,0.323333,0.7610279999999999,0.21177600000000002,0.795439,0.367143,0.41543199999999997,0.6616770000000001,0.348841,0.502293,0.126898,0.45214,0.633216,0.40984899999999996,0.49503100000000005,0.515605,0.185056,0.578976,0.406781,0.682675,0.14685499999999999,0.267443,0.641358,0.557215,0.885483,0.21827399999999997,0.42302,0.541566,0.610667,0.42608100000000004,0.513215,0.716723,0.588453,0.5663
74,0.7434069999999999,0.9966510000000001,0.516261,0.273502,0.66908,0.6057319999999999,0.5986319999999999,0.706559,0.6292770000000001,0.337345,0.8683059999999999,0.886177,0.390518,0.675956,0.118452,0.22914,0.729819,0.551611,0.407749,0.682267,0.10878800000000001,0.35426399999999997,0.172487,0.794297,0.365507,0.301773,0.626629,0.639389,0.41593199999999997,0.42342799999999997,0.655513,0.48893500000000006,0.958333
75,0.251153,0.651311,0.711566,0.527736,0.38836,0.47441700000000003,0.6427229999999999,0.1399,0.41125,0.18277100000000002,0.580666,0.48044899999999996,0.354186,0.469736,0.5425909999999999,0.262467,0.954217,0.338146,0.842201,0.125833,0.397472,0.174755,0.46982700000000005,0.43696899999999994,0.314195,0.14406,0.6286729999999999,0.9418200000000001,0.48959600000000003,0.362064,0.8713770000000001,0.512598,0.7488670000000001
76,0.415012,0.8734850000000001,0.203354,0.8835780000000001,0.46468999999999994,0.5139640000000001,0.433284,0.0,0.201709,0.176074,0.679775,0.286792,0.654187,0.502167,0.405304,0.392158,0.527695,0.362429,0.406513,0.625571,0.175649,0.352159,0.278579,0.6912050000000001,0.571671,0.274809,0.715893,0.5919909999999999,0.43295900000000004,0.42194,0.581638,1.0,0.7488670000000001
77,0.409561,0.514128,0.25882,0.41721899999999995,0.546345,0.40121100000000004,0.476613,0.76483,0.559212,0.109275,0.631153,0.251933,0.5346770000000001,0.466292,0.421634,0.15698499999999999,0.684164,0.29526399999999997,0.51605,0.49222299999999997,0.159709,0.636232,0.530423,0.406826,0.318131,0.117987,0.101119,0.659451,0.262023,0.708676,0.22726999999999997,0.549981,0.0928
78,0.550347,0.850469,0.35141100000000003,0.647696,0.513674,0.364252,0.532729,0.42200000000000004,0.205992,0.6255069999999999,0.35497399999999996,0.187648,0.518183,0.376345,0.452175,0.228884,0.475685,0.332468,0.319707,0.332152,0.228361,0.558033,0.402021,0.541679,0.026185000000000003,0.199927,0.824818,0.647659,0.199874,0.314293,0.10471,0.8625299999999999,0.521667
79,0.571048,0.736787,0.098648,0.0,0.220027,0.401177,0.483363,0.407366,0.576337,0.08141,0.07688400000000001,0.167509,0.8749879999999999,0.629341,0.568766,0.431784,0.516146,0.412678,0.562263,0.364267,0.12011500000000001,0.45062399999999997,0.23198000000000002,0.7725069999999999,0.49732200000000004,0.288617,0.876316,0.595587,0.357058,0.561904,0.658829,0.238521,0.11033299999999999
80,0.447854,0.868914,0.382447,0.701349,0.726507,0.620947,0.163417,0.602062,0.434263,0.222171,0.453966,0.260848,0.41195600000000004,0.673347,0.535405,0.554401,0.500777,0.400208,0.447325,0.42434099999999997,0.086003,0.29846,0.416058,0.708774,0.45436499999999996,0.276525,0.392242,0.6978449999999999,0.521197,0.732776,0.0598,0.7125779999999999,0.4507
81,0.536836,0.578437,0.42661099999999996,0.48511499999999996,0.47958900000000004,0.471649,0.581561,0.399459,0.21361799999999997,0.142698,0.173593,0.49318199999999995,0.15842699999999998,0.6508970000000001,0.533277,0.355588,0.40202899999999997,0.5757,0.34417600000000004,0.475127,0.359437,0.444905,0.310078,0.6812159999999999,0.32052600000000003,0.43107700000000004,0.9179459999999999,0.638718,0.41933000000000004,0.45473500000000006,0.31227,0.207391,0.5927
82,0.471206,0.890266,0.429886,0.838026,0.733636,0.526096,0.452535,0.51864,0.502959,0.265279,0.540611,0.22134099999999998,0.443117,0.470059,0.520489,0.45006,0.601426,0.44696400000000003,0.30469,0.669978,0.15532100000000001,0.311051,0.278194,0.636884,0.867819,0.5854020000000001,0.313893,0.709411,0.630011,0.642091,0.475858,0.49362799999999996,0.7433
83,0.356646,0.948984,0.033206,0.889927,0.447959,0.43988900000000003,0.776526,0.10192799999999999,0.38834,0.166631,0.625026,0.607402,0.68774,0.344468,0.390968,0.239628,0.581133,0.309494,0.523518,0.598345,0.367379,0.6007399999999999,0.37288699999999997,0.63565,0.359281,0.6383479999999999,0.780051,0.689818,0.565928,0.5167430000000001,0.43636400000000003,0.368921,0.558467
84,0.652446,0.761545,0.472505,0.7066060000000001,0.455635,0.46198999999999996,0.879724,0.547092,0.460846,0.298824,0.101061,0.5587949999999999,0.28831,0.758001,0.573383,0.31761999999999996,0.258115,0.393488,0.993792,0.988316,0.18396700000000002,0.23582899999999998,0.802806,0.518849,0.475138,0.342486,0.389756,0.638407,0.13691,0.490328,0.421364,0.631953,0.791467
85,0.23747100000000002,0.797926,0.217971,0.62095,0.512839,0.587078,0.395268,0.5480109999999999,0.363334,0.22466,0.327934,0.657946,0.5930949999999999,0.6013310000000001,0.402789,0.435721,0.48782299999999995,0.459424,0.46604700000000004,0.45243,0.127406,0.700455,0.405936,0.527983,0.384218,0.243065,0.604066,0.7304350000000001,0.216648,0.41205,0.582991,0.532442,0.338233
86,0.46915500000000004,0.708543,0.170213,0.48208,0.254625,0.35192399999999996,0.30975199999999997,0.47152200000000005,0.020774,0.472112,0.334021,0.501471,0.6939,0.855039,0.187291,0.09148400000000001,0.396865,0.29593800000000003,0.409031,0.0,0.464713,0.5194409999999999,0.628741,0.483051,0.8688819999999999,0.19533399999999998,0.540089,0.697178,0.554966,0.535679,0.45873100000000006,0.496561,0.179733
87,0.658061,0.806188,0.636739,0.9581879999999999,0.171596,0.294099,0.373935,0.30685,0.46064799999999995,0.157858,0.551275,0.46111199999999997,0.491839,0.352993,0.49439399999999994,0.536358,0.663075,0.382312,0.26861199999999996,0.667479,0.049913,0.358448,0.384913,0.9112100000000001,0.716959,0.414288,0.444643,0.79678,0.467883,0.62954,0.335777,0.232206,0.703033
88,0.275159,0.704375,0.821233,0.576028,0.5937819999999999,0.519159,0.686937,0.276554,0.492266,0.24155700000000002,0.531077,0.447004,0.357668,0.486426,0.556817,0.372221,1.0,0.33107600000000004,0.781669,0.21716300000000002,0.398082,0.202185,0.370182,0.41375,0.6129319999999999,0.20265899999999998,0.727528,0.730871,0.496479,0.6654899999999999,0.261494,0.512912,0.795333
89,0.8614059999999999,0.8394729999999999,0.37348400000000004,0.332427,0.39276500000000003,0.337108,0.691662,0.330013,0.19028299999999998,0.364448,0.656032,0.5274310000000001,0.596014,0.693921,0.299525,0.09889500000000001,0.38904099999999997,0.140797,0.355047,0.19146400000000002,0.5484829999999999,0.686491,0.619537,0.356763,1.0,0.335251,0.5901770000000001,0.697192,0.708346,0.529032,0.599262,0.5238,0.735333
90,0.47116499999999994,0.34836300000000003,0.382356,0.739984,0.560647,0.081275,0.353877,0.49138999999999994,0.409147,0.586921,0.40510999999999997,0.773357,0.654831,0.8591629999999999,0.530395,0.151598,0.640655,0.075712,0.42282700000000006,0.16265,0.29755,0.669025,0.277024,0.6882119999999999,0.638915,0.503167,0.412134,0.698182,0.37648200000000004,0.575106,0.577637,0.445642,0.11033299999999999
91,0.299953,0.672017,0.8548180000000001,0.49702700000000005,0.514695,0.587607,0.418017,0.33216100000000004,0.601198,0.230021,0.43885799999999997,0.5731930000000001,0.5427609999999999,0.48863,0.542745,0.079807,0.473106,0.41079799999999994,0.535878,0.35599000000000003,0.23108499999999998,0.543189,0.53188,0.601348,0.20339100000000002,0.20712600000000003,0.324511,0.9009530000000001,0.5486270000000001,0.421062,0.851715,0.515005,0.333333
92,0.665131,0.8312219999999999,0.513853,0.615869,0.576773,0.460924,0.602611,0.635038,0.408942,0.24280500000000002,0.261728,0.4954,0.19403199999999998,0.61115,0.574068,0.42707399999999995,0.450647,0.492752,0.379098,0.571029,0.340008,0.5324439999999999,0.451366,0.35677600000000004,0.321116,0.321882,0.720622,0.610111,0.491277,0.638371,0.5185,0.483228,0.613433
93,0.723052,0.917868,0.345427,0.520624,0.514667,0.591986,0.518307,0.109127,0.310952,0.144254,0.56442,0.718757,0.425313,0.358914,0.553902,0.5116149999999999,0.44893999999999995,0.255282,0.42991999999999997,0.381965,0.371162,0.41206899999999996,0.393881,0.679376,0.462183,0.47224499999999997,0.27376100000000003,0.671028,0.362703,0.571943,0.33562600000000004,0.698659,0.757667
94,0.30425100000000005,0.493017,0.8440709999999999,0.534806,0.664617,0.601104,0.547469,0.46265200000000006,0.240304,0.372812,0.096973,0.775399,0.9718110000000001,0.537941,0.381035,0.79742,0.502839,0.14801199999999998,0.175959,0.661492,0.039472,0.8524950000000001,0.614885,0.8269280000000001,0.304724,0.505196,0.52932,0.724754,0.156148,0.805379,0.8752219999999999,0.671088,0.746067
95,0.722421,0.150634,0.47492399999999996,0.7759560000000001,0.451446,0.0,0.19029300000000002,0.434374,0.6551020000000001,0.205898,0.601009,0.48452799999999996,0.587692,0.274933,0.32965700000000003,0.8039970000000001,0.433071,0.5394,0.784519,0.619151,0.34377800000000003,0.475418,0.12128199999999999,0.452121,0.41516400000000003,0.044473,0.58086,0.629163,0.479202,0.450006,0.46512,0.41382700000000006,0.6837
96,0.573381,0.607244,0.408959,0.725539,0.681124,0.407862,0.35278000000000004,0.197052,0.17011199999999999,0.44885200000000003,0.43770600000000004,0.34749800000000003,0.483321,0.735136,0.320154,0.350223,0.341833,0.31161300000000003,0.45029399999999997,0.291082,0.326893,0.481707,0.36193400000000003,0.604115,0.588017,0.667974,0.802866,0.630904,0.106189,0.278752,0.407873,0.34985,0.594633
97,0.43295200000000006,0.5155529999999999,0.27839200000000003,0.463667,0.320058,0.48495699999999997,0.499725,0.34415999999999997,0.11557,0.164465,0.028581,0.42342799999999997,0.18263800000000002,0.879358,0.45621000000000006,0.422537,0.782341,1.0,0.36196799999999996,0.43549,0.191644,0.892272,0.252671,0.566175,0.49636499999999995,0.24856999999999999,0.055718,0.642403,0.46614700000000003,0.6084930000000001,0.496857,0.526475,0.926033
98,0.360603,0.8248059999999999,0.14627300000000001,0.6521,0.43454799999999993,0.418991,0.536724,0.7057720000000001,0.394411,0.24327600000000002,0.391202,0.606574,0.518594,0.536525,0.493123,0.15373,0.5992390000000001,0.37685799999999997,0.702188,0.486911,0.485055,0.7398859999999999,0.514594,0.538397,0.269786,0.378338,0.647879,0.5958060000000001,0.526181,0.808917,0.730603,0.730822,0.3597
99,0.347758,0.9227780000000001,0.055338,0.836001,0.427834,0.43934799999999996,0.723811,0.233146,0.366379,0.18142,0.563078,0.6156659999999999,0.6372270000000001,0.37989,0.402535,0.20882199999999998,0.569924,0.341445,0.573914,0.607228,0.456391,0.598093,0.40270300000000003,0.591824,0.30957399999999996,0.5072180000000001,0.902199,0.640508,0.554718,0.390452,0.6631670000000001,0.808392,0.695
100,0.28879,0.6725909999999999,0.789516,0.554774,0.40933800000000004,0.541335,0.511915,0.09717200000000001,0.541754,0.20542399999999997,0.527903,0.5869,0.614358,0.437126,0.508087,0.0058200000000000005,0.48710200000000003,0.392905,0.547663,0.363537,0.222075,0.5394359999999999,0.50257,0.602251,0.154639,0.18348699999999998,0.378538,0.900487,0.572394,0.389209,0.9430729999999999,0.58158,0.689233
101,0.301679,0.583824,0.6766260000000001,0.481443,0.5133939999999999,0.43471800000000005,0.663505,0.593221,0.135928,0.21777,0.417987,0.49823900000000004,0.765572,0.5163300000000001,0.434353,0.746391,0.479245,0.112372,0.289274,0.630627,0.229582,0.673134,0.5670689999999999,0.849561,0.093001,0.348889,0.0,0.0,1.0,0.02326,0.395303,0.35925300000000004,0.864167
102,0.29346500000000003,0.638702,0.761072,0.510323,0.556228,0.545864,0.549148,0.570861,0.341632,0.198478,0.47767200000000004,0.5263260000000001,0.5822689999999999,0.547516,0.501734,0.385189,0.382873,0.38286,0.30688699999999997,0.54686,0.17338299999999998,0.750138,0.366254,0.75302,0.54194,0.468581,0.49495,0.620075,0.244577,0.8185479999999999,0.198149,0.618873,0.8306
103,0.388779,0.9983860000000001,0.283341,0.8617530000000001,0.856768,0.5453899999999999,0.728348,0.652766,0.633862,0.174493,0.506208,0.5014149999999999,0.38209699999999996,0.510563,0.522567,0.373354,0.469016,0.347159,0.449719,0.335622,0.246833,0.757207,0.306881,0.524165,0.590679,0.120031,0.754885,0.5016,0.21583400000000003,0.296177,0.9410940000000001,0.7152270000000001,0.8257
104,0.48564399999999996,0.8573459999999999,0.318621,0.6245189999999999,0.44533199999999995,0.423317,0.346104,0.622566,0.209664,0.659953,0.389372,0.149365,0.437079,0.215375,0.6230760000000001,0.24123200000000003,0.699545,0.46325500000000003,0.47604399999999997,0.6266149999999999,0.20105399999999998,0.441722,0.398177,0.759846,0.470525,0.49230799999999997,0.520612,0.726557,0.549928,0.601804,0.671301,0.310514,0.583367
105,0.26612600000000003,0.634604,0.7426119999999999,0.446853,0.34839000000000003,0.562305,0.358294,0.223045,0.428068,0.21936399999999998,0.45934300000000006,0.5547479999999999,0.588403,0.450412,0.497213,0.0,0.515263,0.431183,0.616373,0.460266,0.323763,0.531668,0.457693,0.542603,0.18168900000000002,0.303224,0.547295,0.806868,0.43046899999999994,0.342008,0.8614120000000001,0.42468,0.816367
106,0.279686,0.69431,0.872791,0.508199,0.5574020000000001,0.6255850000000001,0.421774,0.381508,0.5486770000000001,0.295658,0.389898,0.5475180000000001,0.6592720000000001,0.46144399999999997,0.496885,0.137654,0.509139,0.42205699999999996,0.470293,0.594911,0.335061,0.676241,0.36335700000000004,0.552688,0.545457,0.30661900000000003,0.590535,0.5312819999999999,0.418804,0.628818,0.24377600000000002,0.49299399999999993,0.8521
107,0.252134,0.652436,0.441612,0.470451,0.16925199999999999,0.396278,0.570642,0.588909,0.132107,0.031088,0.9174,0.16955,0.24253000000000002,0.5651729999999999,0.575685,0.050432,0.368114,0.561756,0.506219,0.41480900000000004,0.39000300000000004,0.488609,0.283491,0.74498,0.353199,0.499445,0.566396,0.580479,0.19309,0.475024,0.6360210000000001,0.502205,0.8257
108,0.677793,0.52736,0.48640900000000004,0.686552,0.533942,0.321331,0.783354,0.428792,0.480415,0.398254,0.256529,0.6194310000000001,0.26497,0.752698,0.5856359999999999,0.205848,0.240548,0.301608,1.0,0.780309,0.15418900000000002,0.154619,0.632269,0.617734,0.621704,0.502029,0.5414770000000001,0.49572700000000003,0.193151,0.552554,0.311592,0.49921499999999996,0.513067
109,0.494673,0.11783699999999998,0.259775,0.469084,0.691619,0.340531,0.34936500000000004,0.481779,0.38298499999999996,0.082249,0.395003,0.589342,0.33664,0.399208,0.47240600000000005,0.115917,0.550222,0.307827,0.411067,0.46963599999999994,0.173016,0.511103,0.458996,0.696048,0.47318699999999997,0.518333,0.759421,0.619471,0.32752,0.469649,0.40369299999999997,0.454243,0.470033
110,0.644934,0.805783,0.217865,0.106402,0.443787,0.42580100000000004,0.540547,0.538486,0.6914680000000001,0.059036,0.167801,0.0,0.9830049999999999,0.6850189999999999,0.624059,0.364172,0.593184,0.421662,0.731509,0.384948,0.25328,0.600273,0.398884,0.8831100000000001,0.361605,0.448743,0.797454,0.715928,0.457246,0.428104,0.297923,0.65335,0.6376
111,0.686918,0.8425030000000001,0.46793900000000005,0.58149,0.42301000000000005,0.21794699999999997,0.6546529999999999,0.452014,0.169521,1.0,0.197898,0.070565,0.415542,0.11204700000000001,0.566054,0.13176300000000002,0.597709,0.372294,0.259263,0.19964,0.051870000000000006,0.520628,0.340335,0.741088,0.013893,0.155145,0.5945699999999999,0.649722,0.191723,0.498987,0.125901,0.680529,0.269367
112,0.65233,0.311544,0.329081,0.734829,0.29789299999999996,0.9877969999999999,0.559026,0.635007,0.30895100000000003,0.19730999999999999,0.34982800000000003,0.40541900000000003,0.5066579999999999,0.44460299999999997,0.42900600000000005,0.26011,0.55297,0.342074,0.437092,0.39717399999999997,0.250131,0.44488500000000003,0.409166,0.62426,0.440111,0.367886,0.697108,0.601005,0.41334799999999994,0.524265,0.592238,0.493881,0.666667
113,0.614775,0.791912,0.577471,0.807887,0.23515500000000003,0.237425,0.373295,0.817666,0.5388149999999999,0.172343,0.45123800000000003,0.45082700000000003,0.371423,0.558553,0.47496700000000003,0.263955,0.536691,0.340569,0.360249,0.384868,0.48646000000000006,0.653716,0.5614779999999999,0.761476,0.47974700000000003,0.371788,0.463325,0.670154,0.467365,0.689729,0.3822,0.503203,0.0311
114,0.721939,0.860416,0.48119799999999996,0.19377,0.508989,0.604629,0.465765,0.541429,0.479451,0.341436,0.860773,0.884589,0.40117600000000003,0.694041,0.12375799999999999,0.240392,0.7134699999999999,0.5439039999999999,0.41609399999999996,0.545671,0.122832,0.252259,0.273271,1.0,0.235814,0.474721,0.41313500000000003,0.693086,0.276319,0.486267,0.517734,0.451924,0.820933
115,0.661215,0.364206,0.269109,0.7983180000000001,0.273967,0.8836579999999999,0.5805319999999999,0.652334,0.238998,0.12652,0.289799,0.39476500000000003,0.519645,0.552478,0.420729,0.08286900000000001,0.553243,0.112523,0.6833130000000001,0.642567,0.14927200000000002,0.524192,0.27421799999999996,0.428134,0.364883,0.29094200000000003,0.560523,0.6472479999999999,0.422724,0.655725,0.632171,0.420411,0.666667
116,0.387063,0.833584,0.21065799999999998,0.656503,0.531941,0.606314,0.10366500000000001,0.488967,0.197157,0.249736,0.44796899999999995,0.272389,0.543095,0.6437729999999999,0.49713100000000005,0.429472,0.51565,0.417757,0.561913,0.634293,0.331804,0.416145,0.502875,0.555932,0.214427,0.440445,0.7250939999999999,0.67691,0.505209,0.649718,0.39974899999999997,0.454718,0.791467
117,0.272027,0.570146,0.5992109999999999,0.462318,0.49804799999999994,0.365451,0.791729,0.633514,0.0,0.190484,0.478637,0.402512,0.505029,0.549277,0.477627,0.979345,0.9349860000000001,0.068094,0.5831569999999999,0.394757,0.38821100000000003,0.332583,0.5275270000000001,0.688742,0.240731,0.330549,0.245216,0.054144000000000005,0.9407629999999999,0.0,0.35835,0.31172,0.946767
118,0.785708,0.968967,0.316988,0.410725,0.501746,0.49856000000000006,0.643601,0.247156,0.319702,0.11838199999999999,0.701771,0.550309,0.49473999999999996,0.40301,0.577607,0.47289799999999993,0.457049,0.24059499999999998,0.420599,0.49739700000000003,0.18162799999999998,0.662755,0.44030600000000003,0.36909699999999995,0.393546,0.441978,0.703834,0.679226,0.583939,0.719371,0.307025,0.385393,0.558467
119,0.400532,0.993808,0.208702,0.943103,0.732603,0.464394,0.915985,0.22180500000000003,0.660981,0.129986,0.6154390000000001,0.541952,0.5229060000000001,0.44800200000000007,0.452425,0.363272,0.476152,0.269826,0.341781,0.17505,0.006006,0.618726,0.384907,0.6323489999999999,0.336944,0.20206400000000002,0.5249119999999999,0.642295,0.31931,0.644406,0.319468,0.023545,0.502333
120,0.280967,0.913431,0.13106600000000002,0.5988979999999999,0.565746,0.524187,0.543263,0.8206399999999999,0.517965,0.272298,0.5564979999999999,0.6753319999999999,0.459305,0.5966779999999999,0.26102600000000004,0.254952,0.626041,0.46509399999999995,0.529891,0.655578,0.300442,0.49928599999999995,0.315799,0.656844,0.200594,0.265881,0.725722,0.65361,0.39660100000000004,0.619999,0.32445100000000004,0.47213999999999995,0.7877
121,0.04941,0.597854,0.790233,0.26858699999999996,0.40378400000000003,0.43962399999999996,0.716906,1.0,0.345254,0.158699,0.294964,0.7126359999999999,0.66727,0.337925,0.580234,0.4098,0.0,0.392364,0.024566,0.478529,0.21123899999999998,0.027306999999999998,0.25488,0.472525,0.596382,0.347381,0.497704,0.933786,0.619975,0.140791,0.42399499999999996,0.812621,0.907933
122,0.275419,0.579918,0.821333,0.52723,0.414916,0.6282939999999999,0.390314,0.31452199999999997,0.562558,0.372987,0.553646,0.571969,0.735118,0.45481099999999997,0.510586,0.263979,0.415177,0.5125350000000001,0.429625,0.617571,0.296588,0.6733210000000001,0.45468500000000006,0.620734,0.582367,0.441097,0.793237,0.404264,0.41648100000000005,0.810964,0.19955,0.48545200000000005,0.430467
123,0.5808439999999999,0.36749699999999996,0.21602600000000002,0.664668,0.47108900000000004,0.616698,0.655356,0.357574,0.512083,0.324219,0.755375,0.573023,0.6331479999999999,0.414613,0.592326,0.583696,0.60317,0.766101,0.121772,0.42313500000000004,0.302816,0.47664399999999996,0.953549,0.6418159999999999,0.561896,0.252423,0.7525029999999999,0.673261,0.534141,0.5299729999999999,0.7570899999999999,0.604286,0.38043299999999997
124,0.296138,0.692208,0.549455,0.505724,0.340278,0.41285200000000005,0.6373,0.69242,0.301257,0.023783000000000002,0.9119709999999999,0.145277,0.136721,0.587192,0.630404,0.09736399999999999,0.36034499999999997,0.516943,0.490055,0.28528400000000004,0.361349,0.45342299999999996,0.34512800000000005,0.802492,0.335739,0.43320200000000003,0.39818200000000004,0.622278,0.30797800000000003,0.531808,0.541429,0.5563020000000001,0.707233
125,0.616677,0.186047,0.346559,0.699858,0.444871,0.606014,0.646753,0.570517,0.543076,0.44859099999999996,0.695438,0.407729,0.7041109999999999,0.354709,0.319104,1.0,0.32677,0.8216530000000001,0.893059,0.297202,0.543107,0.696225,0.094645,0.405132,0.25264200000000003,0.312506,0.388692,0.80213,0.49398400000000003,0.49979399999999996,0.424752,0.47223000000000004,0.984733
126,0.418538,0.900652,0.19343,0.605917,0.39478800000000003,0.35128400000000004,0.5858369999999999,0.781503,0.291693,0.677231,0.21668800000000002,0.488336,0.422976,0.042561,0.622682,0.176449,0.6866399999999999,0.546826,0.452089,0.5118159999999999,0.076699,0.459665,0.213296,0.808288,0.726858,0.28521399999999997,0.465455,0.6772819999999999,0.515538,0.593734,0.811512,0.246518,0.5663
127,0.48616499999999996,0.797747,0.40784699999999996,0.715752,0.7064010000000001,0.42969399999999996,0.44951599999999997,0.45962700000000006,0.562067,0.285427,0.259117,0.07927200000000001,0.5742619999999999,0.703597,0.370417,0.253375,0.524807,0.506546,0.020097,0.39516,0.328639,0.134279,0.35746100000000003,0.0,0.0,1.0,0.560837,0.619408,0.538646,0.692682,0.448608,0.36407,0.330133
128,0.278014,0.485724,0.717813,0.491762,0.627145,0.460035,0.7056979999999999,0.528015,0.034383,0.26562600000000003,0.25301999999999997,0.571573,0.611107,0.574996,0.42309300000000005,0.969706,0.9076870000000001,0.082562,0.485083,0.414242,0.24628200000000003,0.487357,0.469796,0.690787,0.40814,0.534014,0.74647,0.7826420000000001,0.030663,0.7850159999999999,0.873094,0.610106,0.85806
129,0.642343,0.857806,0.5649529999999999,0.8931120000000001,0.24155100000000002,0.31558400000000003,0.400453,0.725426,0.616865,0.099719,0.386376,0.6543770000000001,0.29493400000000003,0.44939300000000004,0.552161,0.46457299999999996,0.659275,0.368304,0.521083,0.498197,0.41997799999999996,0.681765,0.555633,0.888073,0.461611,0.450553,0.634645,0.71908,0.426831,0.46789899999999995,0.488073,0.43858100000000005,0.958333
130,0.40315700000000004,0.982814,0.284958,0.8422620000000001,0.84319,0.52388,0.753795,0.574401,0.7195229999999999,0.162471,0.477571,0.523271,0.397837,0.534309,0.521831,0.423732,0.46913900000000003,0.322909,0.4091,0.174332,0.076084,0.623383,0.424353,0.619711,0.34738600000000003,0.178264,0.510459,0.648703,0.368338,0.6566649999999999,0.27166799999999997,0.188075,0.7993
131,0.147838,0.6008399999999999,0.04823,0.318475,0.111098,0.532881,0.542984,0.300575,0.810942,0.390644,0.44865600000000005,0.27426999999999996,0.069324,0.596096,0.36538899999999996,0.670596,0.514809,0.050202,0.33655,0.6079060000000001,0.22110100000000002,0.581611,0.35373899999999997,0.542367,0.46278500000000006,0.292074,0.625948,0.649929,0.478469,0.64756,0.496224,0.575518,0.858
132,0.286875,0.715146,0.546285,0.515594,0.384355,0.44113800000000003,0.626382,0.713039,0.23131,0.083886,0.88546,0.125082,0.24778200000000003,0.562248,0.581832,0.123026,0.371747,0.5289560000000001,0.43422299999999997,0.499784,0.458693,0.553027,0.207519,0.6906800000000001,0.561009,0.504708,0.6881659999999999,0.386108,0.197451,0.556609,0.283982,0.5476310000000001,0.840933
133,0.427338,0.45363100000000006,0.492675,0.777327,0.338341,0.418292,0.597459,0.7333529999999999,0.310226,0.31449,0.80794,0.27798,0.546126,0.63793,0.560094,0.280142,0.307819,0.209387,0.618391,0.534855,0.272407,0.48253900000000005,0.193084,0.705975,0.490051,0.540219,0.39829000000000003,0.6229140000000001,0.46415200000000006,0.7302029999999999,0.808512,0.24297600000000003,0.4876
134,0.338353,0.854504,0.120028,0.614891,0.416095,0.45286099999999996,0.601429,0.645982,0.381023,0.199984,0.39526500000000003,0.677984,0.539862,0.439353,0.45603,0.284468,0.552137,0.518612,0.555604,0.49476099999999995,0.221665,0.558327,0.309804,0.552663,0.548783,0.24070999999999998,0.809507,0.5543680000000001,0.404362,0.501051,0.568875,0.44607399999999997,0.5663
135,0.27801,0.48527299999999995,0.716493,0.49232200000000004,0.625152,0.45950100000000005,0.707214,0.527243,0.033929,0.265807,0.25324800000000003,0.571005,0.611165,0.5744670000000001,0.42292299999999994,0.968849,0.907422,0.082345,0.48613599999999996,0.41419799999999996,0.246352,0.48641599999999996,0.470455,0.691783,0.40593,0.5331359999999999,0.747059,0.778569,0.031504000000000004,0.783766,0.8719309999999999,0.609368,1.0
