,SOUTH,SEX,EXPERIENCE,UNION,AGE,5_Hispanic,5_Other,5_White,6_Clerical,6_Management,6_Other,6_Professional,6_Sales,6_Service,7_Construction,7_Manufacturing,7_Other,MARR,WAGE
157,1.0,1.0,0.3818181818181818,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.65
158,0.0,1.0,0.03636363636363636,1.0,0.08695652173913049,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.25
159,1.0,0.0,0.07272727272727272,1.0,0.08695652173913049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.55
160,1.0,0.0,0.5454545454545454,1.0,0.6521739130434783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.25
161,0.0,1.0,0.5818181818181818,1.0,0.7173913043478262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.25
162,0.0,0.0,0.23636363636363636,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.65
163,0.0,1.0,0.3090909090909091,1.0,0.3695652173913043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5
164,0.0,0.0,0.4727272727272727,1.0,0.6086956521739131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.25
165,0.0,1.0,0.16363636363636364,1.0,0.28260869565217395,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.35
166,0.0,1.0,0.14545454545454545,1.0,0.26086956521739135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.45
167,0.0,1.0,0.01818181818181818,0.0,0.08695652173913049,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.84
168,1.0,1.0,0.5818181818181818,1.0,0.8043478260869565,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.29
169,0.0,0.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.58
170,0.0,0.0,0.01818181818181818,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.5
171,0.0,1.0,0.7636363636363636,1.0,0.9130434782608696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
172,0.0,0.0,0.05454545454545454,1.0,0.15217391304347827,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.25
173,0.0,0.0,0.5818181818181818,1.0,0.6956521739130435,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
174,0.0,1.0,0.39999999999999997,1.0,0.5217391304347826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
175,0.0,1.0,0.32727272727272727,1.0,0.4782608695652174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.53
176,0.0,0.0,0.34545454545454546,1.0,0.5434782608695652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
177,0.0,1.0,0.21818181818181817,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5
178,0.0,0.0,0.7636363636363636,1.0,0.9130434782608696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.64
179,1.0,1.0,0.6181818181818182,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.62
180,0.0,1.0,0.5272727272727272,1.0,0.7608695652173914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.98
181,1.0,1.0,0.14545454545454545,1.0,0.26086956521739135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
182,0.0,1.0,0.23636363636363636,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0
183,0.0,1.0,0.18181818181818182,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.2
184,0.0,1.0,0.39999999999999997,1.0,0.5652173913043479,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5
185,1.0,1.0,0.18181818181818182,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
186,0.0,0.0,0.2727272727272727,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.88
187,0.0,1.0,0.4727272727272727,1.0,0.5652173913043479,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.84
188,0.0,1.0,0.2909090909090909,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.14
189,0.0,0.0,0.2545454545454545,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.95
190,0.0,0.0,0.6909090909090909,1.0,0.8260869565217392,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.16
191,1.0,1.0,0.2545454545454545,1.0,0.30434782608695654,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3
192,0.0,0.0,0.12727272727272726,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
193,1.0,0.0,0.23636363636363636,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
194,0.0,1.0,0.36363636363636365,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
195,0.0,1.0,0.12727272727272726,0.0,0.23913043478260876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
196,0.0,0.0,0.4727272727272727,1.0,0.6521739130434783,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.37
197,0.0,1.0,0.2545454545454545,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
198,0.0,1.0,0.6545454545454545,1.0,0.8043478260869565,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.86
199,0.0,1.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
200,1.0,1.0,0.7454545454545454,1.0,0.9347826086956521,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.8
201,0.0,1.0,0.12727272727272726,1.0,0.23913043478260876,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
202,1.0,1.0,0.2545454545454545,1.0,0.4130434782608696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.16
203,1.0,0.0,0.01818181818181818,1.0,0.02173913043478265,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.81
204,0.0,0.0,0.10909090909090909,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.62
205,0.0,0.0,0.05454545454545454,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5
206,0.0,1.0,0.5636363636363636,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.25
207,0.0,0.0,0.2545454545454545,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5
208,0.0,0.0,0.23636363636363636,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.22
209,0.0,1.0,0.4727272727272727,0.0,0.6521739130434783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
210,0.0,1.0,0.2545454545454545,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5
211,0.0,0.0,0.6,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.55
212,0.0,1.0,0.2909090909090909,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0
213,0.0,1.0,0.18181818181818182,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.33
214,0.0,1.0,0.39999999999999997,1.0,0.5217391304347826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0
215,0.0,1.0,0.03636363636363636,1.0,0.08695652173913049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.5
216,1.0,0.0,0.5272727272727272,1.0,0.6304347826086956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.25
217,0.0,1.0,0.7818181818181817,1.0,0.9347826086956521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.5
218,0.0,0.0,0.09090909090909091,1.0,0.10869565217391308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.13
219,1.0,0.0,0.2545454545454545,1.0,0.3913043478260869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.35
220,1.0,1.0,0.509090909090909,1.0,0.6086956521739131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.11
221,1.0,0.0,0.45454545454545453,1.0,0.5217391304347826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.84
222,0.0,0.0,0.8181818181818181,1.0,0.9782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.4
223,1.0,1.0,0.09090909090909091,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.56
224,1.0,1.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
225,0.0,0.0,0.10909090909090909,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.65
226,0.0,1.0,0.2909090909090909,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.5
227,0.0,0.0,0.6,1.0,0.6956521739130435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5
228,1.0,0.0,0.03636363636363636,1.0,0.06521739130434784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.35
229,1.0,0.0,0.18181818181818182,1.0,0.21739130434782616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.75
230,1.0,1.0,0.7999999999999999,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.98
231,1.0,0.0,0.10909090909090909,1.0,0.17391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5
232,0.0,0.0,0.2727272727272727,1.0,0.32608695652173914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
233,0.0,1.0,0.09090909090909091,1.0,0.10869565217391308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0
234,0.0,0.0,0.07272727272727272,1.0,0.10869565217391308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.25
235,0.0,1.0,0.2545454545454545,1.0,0.34782608695652173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.5
236,0.0,0.0,0.5818181818181818,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.29
237,0.0,0.0,0.2545454545454545,1.0,0.30434782608695654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
238,0.0,1.0,0.3818181818181818,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.75
239,0.0,1.0,0.7818181818181817,0.0,0.9347826086956521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.71
240,1.0,0.0,0.4909090909090909,1.0,0.5869565217391305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.5
241,0.0,0.0,0.07272727272727272,1.0,0.08695652173913049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.8
242,0.0,1.0,0.0,1.0,0.043478260869565244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0
243,1.0,1.0,0.5818181818181818,1.0,0.6956521739130435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.42
244,0.0,1.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5
245,1.0,1.0,0.07272727272727272,1.0,0.15217391304347827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.75
246,0.0,1.0,0.6181818181818182,1.0,0.7391304347826086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.5
247,0.0,1.0,0.09090909090909091,1.0,0.13043478260869568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.8
248,0.0,1.0,0.23636363636363636,1.0,0.3913043478260869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
249,0.0,0.0,0.3090909090909091,1.0,0.4130434782608696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
250,1.0,0.0,0.18181818181818182,1.0,0.23913043478260876,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.75
251,0.0,0.0,0.12727272727272726,1.0,0.23913043478260876,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
252,0.0,0.0,0.45454545454545453,1.0,0.5434782608695652,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5
253,0.0,0.0,0.32727272727272727,1.0,0.3913043478260869,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.63
254,0.0,0.0,0.4909090909090909,1.0,0.673913043478261,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0
255,0.0,0.0,0.03636363636363636,1.0,0.13043478260869568,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5
256,0.0,1.0,0.23636363636363636,1.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.11
257,0.0,0.0,0.43636363636363634,1.0,0.5652173913043479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
258,1.0,0.0,0.23636363636363636,1.0,0.4130434782608696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
259,0.0,0.0,0.2727272727272727,0.0,0.3695652173913043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
260,1.0,0.0,0.21818181818181817,1.0,0.26086956521739135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.56
261,0.0,0.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
262,0.0,0.0,0.7818181818181817,1.0,0.9347826086956521,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.67
263,0.0,0.0,0.23636363636363636,1.0,0.28260869565217395,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.32
264,1.0,0.0,0.2909090909090909,1.0,0.34782608695652173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5
265,0.0,0.0,0.43636363636363634,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5
266,1.0,0.0,0.07272727272727272,1.0,0.17391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
267,0.0,0.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.75
268,0.0,0.0,0.8181818181818181,1.0,0.9782608695652173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.25
269,0.0,1.0,0.36363636363636365,0.0,0.4347826086956522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0
270,0.0,0.0,0.6909090909090909,1.0,0.8260869565217392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.65
271,1.0,1.0,0.18181818181818182,1.0,0.34782608695652173,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.21
272,0.0,0.0,0.2909090909090909,1.0,0.32608695652173914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
273,1.0,0.0,0.5818181818181818,1.0,0.6956521739130435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.16
274,1.0,0.0,0.03636363636363636,1.0,0.13043478260869568,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.25
275,1.0,0.0,0.509090909090909,1.0,0.6304347826086956,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.32
276,0.0,1.0,0.05454545454545454,1.0,0.15217391304347827,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.35
277,0.0,0.0,0.14545454545454545,0.0,0.19565217391304346,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.7
278,0.0,0.0,0.7999999999999999,1.0,0.9565217391304348,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.17
279,1.0,1.0,0.21818181818181817,1.0,0.26086956521739135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.43
280,1.0,1.0,0.14545454545454545,1.0,0.17391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
281,0.0,0.0,0.07272727272727272,1.0,0.08695652173913049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.13
282,1.0,0.0,0.509090909090909,1.0,0.6086956521739131,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
283,1.0,0.0,0.0,1.0,0.02173913043478265,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.25
284,1.0,1.0,0.01818181818181818,1.0,0.06521739130434784,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.53
285,0.0,0.0,0.21818181818181817,1.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.53
286,0.0,0.0,0.7090909090909091,1.0,0.8478260869565217,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
287,0.0,0.0,0.43636363636363634,1.0,0.5217391304347826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.03
288,0.0,0.0,0.5818181818181818,1.0,0.8043478260869565,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.25
289,0.0,1.0,0.07272727272727272,1.0,0.17391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.25
290,0.0,0.0,0.45454545454545453,1.0,0.5434782608695652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5
291,0.0,1.0,0.14545454545454545,1.0,0.17391304347826086,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.85
292,0.0,0.0,0.2909090909090909,1.0,0.3695652173913043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5
293,1.0,1.0,0.09090909090909091,1.0,0.10869565217391308,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0
294,0.0,1.0,0.5636363636363636,1.0,0.6956521739130435,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
295,0.0,0.0,0.45454545454545453,1.0,0.5434782608695652,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.5
296,0.0,0.0,0.2727272727272727,1.0,0.32608695652173914,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.1
297,1.0,0.0,0.2727272727272727,1.0,0.3695652173913043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.43
298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
299,0.0,1.0,0.34545454545454546,1.0,0.4130434782608696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.69
300,0.0,0.0,0.3818181818181818,1.0,0.4565217391304348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5
301,0.0,0.0,0.10909090909090909,1.0,0.13043478260869568,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.4
302,0.0,0.0,0.2545454545454545,0.0,0.30434782608695654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.5
303,0.0,0.0,0.5454545454545454,1.0,0.673913043478261,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.25
304,0.0,0.0,0.14545454545454545,1.0,0.17391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0
305,0.0,1.0,0.6,0.0,0.6521739130434783,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.6
306,0.0,1.0,0.2909090909090909,1.0,0.3695652173913043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.1
307,1.0,0.0,0.36363636363636365,1.0,0.4347826086956522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5
308,1.0,0.0,0.10909090909090909,1.0,0.15217391304347827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
309,0.0,0.0,0.18181818181818182,0.0,0.21739130434782616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
310,1.0,0.0,0.01818181818181818,1.0,0.043478260869565244,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.55
311,1.0,1.0,0.03636363636363636,1.0,0.043478260869565244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.5
312,1.0,0.0,0.0,1.0,0.02173913043478265,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5
313,0.0,1.0,0.3090909090909091,1.0,0.4565217391304348,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.88
314,0.0,0.0,0.14545454545454545,1.0,0.17391304347826086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.25
