,0_ANA,0_ARI,0_ATL,0_BAL,0_BOS,0_CAL,0_CHC,0_CHW,0_CIN,0_CLE,0_COL,0_DET,0_FLA,0_HOU,0_KCA,0_KCR,0_LAA,0_LAD,0_MIA,0_MIL,0_MIN,0_MLN,0_MON,0_NYM,0_NYY,0_OAK,0_PHI,0_PIT,0_SDP,0_SEA,0_SEP,0_SFG,0_STL,0_TBD,0_TBR,0_TEX,0_TOR,0_WSA,0_WSN,League,Year,RS,RA,W,OBP,SLG,BA,9_158,9_159,9_160,9_161,9_162,9_163,9_164,9_165,OSLG
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9799999999999969,0.2692307692307693,0.38034865293185427,0.42105263157894735,0.33333333333333304,0.3526315789473684,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4117647058823528
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9799999999999969,0.23809523809523803,0.22028526148969885,0.4078947368421052,0.2916666666666665,0.2526315789473683,0.2875000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1895424836601305
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799999999999969,0.17032967032967028,0.3217115689381933,0.35526315789473684,0.15624999999999956,0.24736842105263146,0.23750000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.261437908496732
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9799999999999969,0.19597069597069605,0.16798732171156894,0.6052631578947368,0.27083333333333304,0.3526315789473684,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9799999999999969,0.5476190476190476,0.34865293185419977,0.6578947368421052,0.666666666666667,0.6526315789473685,0.7375000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33986928104575176
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9799999999999969,0.44688644688644696,0.225039619651347,0.6710526315789472,0.46875,0.5315789473684214,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24183006535947715
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9799999999999969,0.717948717948718,0.3248811410459589,0.7368421052631579,0.65625,0.8368421052631583,0.8625000000000007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30065359477124165
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9799999999999969,0.5128205128205129,0.45800316957210785,0.5394736842105262,0.4166666666666665,0.5894736842105261,0.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4771241830065356
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9799999999999969,0.2948717948717948,0.2709984152139462,0.5263157894736842,0.33333333333333304,0.4315789473684213,0.3500000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705843
60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.4578754578754579,0.5768621236133122,0.32894736842105265,0.5,0.605263157894737,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666665
61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.5036630036630038,0.248811410459588,0.6710526315789472,0.6458333333333335,0.5263157894736843,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19607843137254877
62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.27472527472527475,0.4960380348652931,0.3421052631578947,0.40625,0.44736842105263164,0.5625000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5751633986928102
63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.6501831501831502,0.4310618066561014,0.6447368421052632,0.6458333333333335,0.7894736842105263,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34640522875817004
64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.4065934065934066,0.46751188589540416,0.4605263157894737,0.4479166666666665,0.5263157894736843,0.5375000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33986928104575176
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.5293040293040293,0.3676703645007924,0.6315789473684211,0.5729166666666665,0.6263157894736844,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3202614379084965
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.5989010989010989,0.33755942947702056,0.6710526315789472,0.6354166666666665,0.7105263157894737,0.7250000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32679738562091476
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.3351648351648352,0.4437400950871633,0.381578947368421,0.46875,0.405263157894737,0.42500000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45751633986928075
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.5622710622710624,0.3882725832012679,0.5657894736842105,0.6145833333333335,0.6526315789473685,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333335
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.5274725274725275,0.4294770206022187,0.5394736842105262,0.6041666666666665,0.5999999999999999,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3529411764705883
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.46886446886446886,0.3882725832012679,0.5263157894736842,0.45833333333333304,0.536842105263158,0.5000000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33986928104575176
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.2710622710622711,0.4072900158478605,0.4736842105263158,0.27083333333333304,0.3210526315789475,0.4125000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36601307189542487
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.39010989010989017,0.5911251980982568,0.35526315789473684,0.5625,0.5157894736842106,0.7500000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5816993464052285
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.3992673992673993,0.364500792393027,0.5263157894736842,0.3541666666666665,0.46842105263157907,0.42500000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37254901960784315
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.37362637362637374,0.34865293185419977,0.5263157894736842,0.46875,0.41052631578947385,0.4750000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20915032679738532
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.5256410256410257,0.5261489698890649,0.48684210526315785,0.6041666666666665,0.6473684210526318,0.6000000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5294117647058827
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.5824175824175825,0.31537242472266236,0.7105263157894736,0.666666666666667,0.6368421052631581,0.7375000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46405228758169903
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.35347985347985345,0.28526148969889054,0.5131578947368421,0.3854166666666665,0.4315789473684213,0.4375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3137254901960782
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.7252747252747253,0.35023771790808245,0.7236842105263158,0.7604166666666661,0.7105263157894737,0.6625000000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34640522875817004
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.3663003663003662,0.24405705229793972,0.5394736842105262,0.48958333333333304,0.405263157894737,0.5250000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2156862745098036
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.565934065934066,0.2662440570522979,0.7499999999999999,0.5729166666666665,0.5894736842105261,0.5750000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3856209150326797
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.22710622710622708,0.624405705229794,0.22368421052631582,0.28124999999999956,0.3789473684210527,0.3500000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6732026143790848
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.36996336996336987,0.1727416798732171,0.6578947368421052,0.4166666666666665,0.368421052631579,0.3999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14379084967320255
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.09157509157509158,0.3581616481774961,0.2763157894736842,0.21874999999999956,0.20000000000000018,0.2749999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3594771241830066
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.4285714285714285,0.17591125198098256,0.6842105263157895,0.45833333333333304,0.5631578947368421,0.5375000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1568627450980391
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9600000000000009,0.5000000000000001,0.2678288431061806,0.6052631578947368,0.5729166666666665,0.5315789473684214,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26797385620915026
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.6208791208791208,0.2805071315372425,0.7368421052631579,0.5833333333333335,0.536842105263158,0.4125000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3790849673202614
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9600000000000009,0.5934065934065934,0.34072900158478614,0.6578947368421052,0.6354166666666665,0.6210526315789473,0.7750000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2875816993464051
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9600000000000009,0.5347985347985348,0.40570522979397783,0.5921052631578948,0.36458333333333304,0.8052631578947371,0.42500000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3856209150326797
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9600000000000009,0.3516483516483516,0.427892234548336,0.381578947368421,0.42708333333333304,0.46842105263157907,0.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4183006535947711
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.4706959706959707,0.49128367670364503,0.39473684210526316,0.48958333333333304,0.6157894736842107,0.48750000000000027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4771241830065356
91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.4981684981684983,0.2678288431061806,0.6052631578947368,0.6458333333333335,0.5473684210526317,0.6125000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2875816993464051
92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.5091575091575092,0.6402535657686212,0.3157894736842105,0.5729166666666665,0.5999999999999999,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8496732026143787
93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.7490842490842492,0.4183835182250397,0.7236842105263158,0.7812500000000004,0.8052631578947371,0.7000000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4967320261437904
94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.44688644688644696,0.31695721077654504,0.5657894736842105,0.5729166666666665,0.5578947368421054,0.5125000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2941176470588234
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.478021978021978,0.4120443740095088,0.5131578947368421,0.5416666666666665,0.5789473684210524,0.5500000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4444444444444442
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.3846153846153847,0.3977812995245642,0.4999999999999999,0.42708333333333304,0.4894736842105265,0.4125000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4705882352941173
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.5677655677655679,0.6228209191759113,0.32894736842105265,0.6458333333333335,0.6105263157894736,0.6250000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6339869281045751
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.6245421245421247,0.3851030110935023,0.6842105263157895,0.6875,0.7368421052631582,0.5875000000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3856209150326797
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999999999977,0.5128205128205129,0.43264659270998407,0.6052631578947368,0.5625,0.605263157894737,0.5750000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4967320261437904
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.565934065934066,0.4659270998415215,0.6184210526315789,0.65625,0.605263157894737,0.6750000000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4052287581699341
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9399999999999977,0.3296703296703297,0.4722662440570522,0.4473684210526315,0.4375,0.5210526315789477,0.5750000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6143790849673203
