,in1,in3,in4,out1
463,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.375
464,0.9285714285714285,0.38461538461538464,0.0,0.375
465,1.0,1.0,1.0,1.0
466,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.75
467,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.5
468,0.21428571428571427,0.0,1.0,0.125
469,1.0,1.0,1.0,0.75
470,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.375
471,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.125
472,0.07142857142857142,0.7692307692307693,0.5,0.0
473,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.25
474,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.375
475,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
476,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.125
477,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
478,0.7857142857142857,0.7692307692307693,0.07142857142857142,1.0
479,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
480,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
481,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.5
482,0.7142857142857142,0.38461538461538464,0.0,0.5
483,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.25
484,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.25
485,0.0,0.9230769230769231,0.5,0.5
486,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.5
487,0.07142857142857142,0.7692307692307693,0.5,0.0
488,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
489,1.0,0.3076923076923077,0.07142857142857142,0.75
490,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.5
491,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
492,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.75
493,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.625
494,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.125
495,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
496,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
497,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.25
498,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.625
499,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.125
500,0.5,0.5384615384615385,0.0,0.125
501,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.5
502,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.75
503,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
504,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.25
505,0.5,0.46153846153846156,0.2857142857142857,0.625
506,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.25
507,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.875
508,0.5,0.46153846153846156,0.2857142857142857,0.625
509,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.625
510,1.0,0.46153846153846156,0.0,0.125
511,0.5,0.46153846153846156,0.2857142857142857,0.5
512,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
513,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
514,0.9285714285714285,0.38461538461538464,0.0,0.25
515,0.5,0.6153846153846154,0.9285714285714285,0.25
516,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.0
517,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.25
518,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.0
519,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.375
520,0.0,0.9230769230769231,0.5,0.375
521,0.8571428571428571,0.6923076923076923,1.0,0.5
522,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.375
523,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.375
524,1.0,1.0,1.0,1.0
525,0.5,0.6153846153846154,0.9285714285714285,0.625
526,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
527,0.5,0.6153846153846154,0.9285714285714285,0.25
528,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.375
529,0.21428571428571427,0.38461538461538464,0.6428571428571428,0.125
530,1.0,1.0,1.0,1.0
531,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.25
532,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.25
533,0.0,0.5384615384615385,0.14285714285714285,0.0
534,0.9285714285714285,0.38461538461538464,0.0,0.25
535,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.625
536,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.875
537,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.0
538,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
539,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.375
540,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.625
541,0.9285714285714285,0.38461538461538464,0.0,0.25
542,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.75
543,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.375
544,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.25
545,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.375
546,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
547,0.07142857142857142,0.7692307692307693,0.5,0.625
548,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.375
549,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
550,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.375
551,0.8571428571428571,0.9230769230769231,0.5,0.375
552,0.3571428571428571,0.0,0.7857142857142857,0.375
553,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.125
554,0.7142857142857142,0.46153846153846156,1.0,0.375
555,1.0,0.3076923076923077,0.07142857142857142,0.625
556,0.5,0.5384615384615385,0.0,0.375
557,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.5
558,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.625
559,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.375
560,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.875
561,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.625
562,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.375
563,0.07142857142857142,0.7692307692307693,0.5,0.125
564,0.7142857142857142,1.0,0.2857142857142857,0.5
565,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.5
566,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.25
567,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.125
568,0.21428571428571427,0.0,1.0,0.0
569,0.0,0.5384615384615385,0.14285714285714285,0.125
570,1.0,0.46153846153846156,0.0,0.25
571,0.0,0.9230769230769231,0.5,0.125
572,0.8571428571428571,0.9230769230769231,0.5,0.75
573,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.625
574,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.5
575,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.375
576,0.7142857142857142,1.0,0.2857142857142857,0.5
577,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.375
578,1.0,0.46153846153846156,0.0,0.25
579,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.25
580,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.625
581,1.0,1.0,1.0,0.625
582,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.625
583,1.0,0.6153846153846154,1.0,0.25
584,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.875
585,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.5
586,0.8571428571428571,0.6923076923076923,1.0,0.25
587,0.8571428571428571,0.9230769230769231,0.5,0.875
588,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
589,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.75
590,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.625
591,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.125
592,0.9285714285714285,0.38461538461538464,0.0,0.375
593,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.625
594,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.625
595,0.07142857142857142,0.7692307692307693,0.5,0.625
596,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.5
597,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.25
598,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.5
599,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.25
600,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.125
601,1.0,0.46153846153846156,0.0,0.375
602,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.25
603,1.0,0.6153846153846154,1.0,0.25
604,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.5
605,0.21428571428571427,0.0,1.0,0.0
606,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.375
607,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.625
608,0.5,0.46153846153846156,0.2857142857142857,0.5
609,0.21428571428571427,0.0,1.0,0.0
610,0.21428571428571427,0.0,1.0,0.0
611,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.25
612,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.375
613,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.375
614,0.7142857142857142,1.0,0.2857142857142857,0.625
615,0.7142857142857142,1.0,0.2857142857142857,0.0
616,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
617,0.9285714285714285,0.38461538461538464,0.0,0.375
618,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.75
619,0.0,0.9230769230769231,0.5,0.0
620,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.75
621,0.21428571428571427,0.38461538461538464,0.6428571428571428,0.625
622,0.8571428571428571,0.9230769230769231,0.5,0.625
623,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.25
624,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.125
625,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
626,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.5
627,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.0
628,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.125
629,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
630,0.0,0.9230769230769231,0.5,0.5
631,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.125
632,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.625
633,1.0,0.6153846153846154,1.0,0.375
634,0.21428571428571427,0.0,1.0,0.0
635,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.25
636,0.5,0.6153846153846154,0.9285714285714285,0.75
637,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.5
638,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.875
639,0.7142857142857142,1.0,0.2857142857142857,0.25
640,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
641,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
642,0.7142857142857142,0.46153846153846156,1.0,0.125
643,1.0,1.0,1.0,1.0
644,1.0,1.0,1.0,1.0
645,0.7142857142857142,0.46153846153846156,1.0,0.375
646,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.5
647,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
648,0.8571428571428571,0.9230769230769231,0.5,0.75
649,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.125
650,0.8571428571428571,0.9230769230769231,0.5,0.625
651,0.8571428571428571,0.6923076923076923,1.0,0.25
652,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.125
653,1.0,0.3076923076923077,0.07142857142857142,0.125
654,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.25
655,0.7142857142857142,0.46153846153846156,1.0,0.75
656,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.75
657,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.25
658,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.625
659,1.0,0.6153846153846154,1.0,0.625
660,0.7142857142857142,1.0,0.2857142857142857,0.25
661,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.25
662,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.125
663,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
664,0.0,0.9230769230769231,0.5,0.5
665,0.0,0.5384615384615385,0.14285714285714285,0.0
666,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
667,0.7142857142857142,0.38461538461538464,0.0,0.625
668,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
669,0.07142857142857142,0.7692307692307693,0.5,0.125
670,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.5
671,0.5,0.5384615384615385,0.0,0.25
672,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.5
673,1.0,1.0,1.0,1.0
674,1.0,0.3076923076923077,0.07142857142857142,0.25
675,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.0
676,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
677,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.125
678,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.75
679,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.25
680,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.25
681,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.75
682,0.7142857142857142,1.0,0.2857142857142857,0.25
683,0.8571428571428571,0.6923076923076923,1.0,0.25
684,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
685,1.0,1.0,1.0,1.0
686,0.8571428571428571,0.6923076923076923,1.0,0.75
687,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.375
688,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.125
689,0.07142857142857142,0.7692307692307693,0.5,0.0
690,0.7142857142857142,1.0,0.2857142857142857,0.25
691,0.8571428571428571,0.6923076923076923,1.0,0.5
692,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.5
693,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.5
694,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.125
695,0.9285714285714285,0.38461538461538464,0.0,0.5
696,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.5
697,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.5
698,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.375
699,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.125
700,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.125
701,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.5
702,0.7142857142857142,0.46153846153846156,1.0,0.25
703,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.125
704,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
705,0.0,0.9230769230769231,0.5,0.5
706,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.5
707,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.875
708,0.8571428571428571,0.9230769230769231,0.5,0.5
709,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.625
710,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.5
711,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.375
712,1.0,1.0,1.0,0.75
713,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.0
714,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.625
715,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.5
716,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.125
717,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.25
718,0.8571428571428571,0.9230769230769231,0.5,0.25
719,0.0,0.9230769230769231,0.5,0.5
720,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.5
721,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.875
722,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.5
723,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.625
724,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.375
725,0.3571428571428571,0.0,0.7857142857142857,0.375
726,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.25
727,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.375
728,0.7142857142857142,1.0,0.2857142857142857,0.375
729,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.75
730,0.8571428571428571,0.9230769230769231,0.5,0.875
731,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.375
732,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.75
733,0.8571428571428571,0.9230769230769231,0.5,0.625
734,0.0,0.5384615384615385,0.14285714285714285,0.25
735,0.8571428571428571,0.6923076923076923,1.0,0.5
736,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.25
737,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.875
738,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.75
739,1.0,0.3076923076923077,0.07142857142857142,0.125
740,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.5
741,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
742,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.5
743,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.375
744,0.21428571428571427,0.0,1.0,0.0
745,0.7142857142857142,0.38461538461538464,0.0,0.75
746,0.5,0.5384615384615385,0.0,0.25
747,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.5
748,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.5
749,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.25
750,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.125
751,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.75
752,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.625
753,1.0,0.6153846153846154,1.0,0.5
754,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.5
755,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.375
756,0.14285714285714285,0.15384615384615385,0.6428571428571428,0.25
757,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.875
758,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.25
759,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.5
760,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.125
761,0.21428571428571427,0.0,1.0,0.0
762,0.5,0.46153846153846156,0.2857142857142857,0.5
763,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.375
764,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.25
765,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.625
766,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.5
767,0.7142857142857142,0.46153846153846156,1.0,0.5
768,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.625
769,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.5
770,0.0,0.9230769230769231,0.5,0.5
771,0.7142857142857142,0.46153846153846156,1.0,0.75
772,1.0,0.46153846153846156,0.0,0.375
773,0.9285714285714285,0.38461538461538464,0.0,0.375
774,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.125
775,0.0,0.5384615384615385,0.14285714285714285,0.0
776,0.3571428571428571,0.0,0.7857142857142857,0.75
777,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.125
778,0.0,0.5384615384615385,0.14285714285714285,0.0
779,0.5,0.5384615384615385,0.0,0.0
780,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
781,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.25
782,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.625
783,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.625
784,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.125
785,0.7142857142857142,0.46153846153846156,1.0,0.25
786,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
787,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.25
788,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.375
789,0.21428571428571427,0.38461538461538464,0.6428571428571428,0.25
790,0.21428571428571427,0.0,1.0,0.25
791,1.0,0.46153846153846156,0.0,0.0
792,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.375
793,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.125
794,0.5,0.5384615384615385,0.0,0.25
795,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.0
796,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.5
797,0.7142857142857142,0.38461538461538464,0.0,0.875
798,0.8571428571428571,0.9230769230769231,0.5,0.375
799,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.5
800,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.25
801,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.125
802,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.375
803,0.5,0.6153846153846154,0.9285714285714285,0.625
804,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.125
805,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.75
806,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.125
807,0.0,0.9230769230769231,0.5,0.125
808,0.9285714285714285,0.38461538461538464,0.0,0.5
809,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.125
810,0.0,0.9230769230769231,0.5,0.375
811,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.375
812,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.75
813,0.7142857142857142,0.38461538461538464,0.0,0.375
814,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.0
815,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
816,0.0,0.9230769230769231,0.5,0.375
817,0.7142857142857142,0.46153846153846156,1.0,0.5
818,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.5
819,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.625
820,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.625
821,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
822,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.375
823,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.5
824,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.5
825,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.25
826,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.125
827,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
828,0.8571428571428571,0.9230769230769231,0.5,0.875
829,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.75
830,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.5
831,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.375
832,0.0,0.5384615384615385,0.14285714285714285,0.25
833,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.875
834,1.0,0.3076923076923077,0.07142857142857142,0.25
835,0.8571428571428571,0.6923076923076923,1.0,0.125
836,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.5
837,0.21428571428571427,0.15384615384615385,0.8571428571428571,0.125
838,0.7142857142857142,0.38461538461538464,0.0,0.625
839,0.07142857142857142,0.7692307692307693,0.5,0.125
840,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.375
841,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.0
842,1.0,0.46153846153846156,0.0,0.375
843,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.375
844,0.7142857142857142,0.38461538461538464,0.0,0.625
845,0.8571428571428571,0.38461538461538464,0.9285714285714285,0.75
846,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.25
847,0.07142857142857142,0.7692307692307693,0.5,0.125
848,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.5
849,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.125
850,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.125
851,0.9285714285714285,0.38461538461538464,0.0,0.375
852,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.125
853,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.375
854,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.625
855,0.0,0.5384615384615385,0.14285714285714285,0.125
856,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.25
857,0.7142857142857142,0.07692307692307693,0.42857142857142855,0.5
858,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.625
859,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.0
860,1.0,0.3076923076923077,0.07142857142857142,0.25
861,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.375
862,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.25
863,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.25
864,0.7142857142857142,0.46153846153846156,1.0,0.125
865,0.5714285714285714,0.3076923076923077,0.3571428571428571,0.5
866,0.07142857142857142,0.3076923076923077,0.07142857142857142,0.375
867,0.6428571428571428,0.38461538461538464,0.14285714285714285,0.5
868,0.9285714285714285,0.46153846153846156,0.42857142857142855,0.25
869,1.0,0.3076923076923077,0.07142857142857142,0.125
870,0.5,0.6153846153846154,0.9285714285714285,0.625
871,0.9285714285714285,0.9230769230769231,0.14285714285714285,0.375
872,1.0,0.3076923076923077,0.07142857142857142,0.125
873,0.14285714285714285,0.5384615384615385,0.3571428571428571,0.375
874,0.21428571428571427,0.38461538461538464,0.6428571428571428,0.0
875,0.0,0.9230769230769231,0.5,0.25
876,0.5714285714285714,0.46153846153846156,0.07142857142857142,0.5
877,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.25
878,0.21428571428571427,0.0,1.0,0.0
879,0.8571428571428571,0.3076923076923077,0.7142857142857142,0.125
880,0.5,0.46153846153846156,0.2857142857142857,0.625
881,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.375
882,0.3571428571428571,0.0,0.7857142857142857,0.25
883,0.8571428571428571,0.7692307692307693,0.42857142857142855,0.625
884,1.0,0.3076923076923077,0.07142857142857142,0.125
885,0.7857142857142857,0.7692307692307693,0.07142857142857142,0.75
886,0.21428571428571427,0.0,1.0,0.5
887,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
888,0.8571428571428571,0.6923076923076923,1.0,0.375
889,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.75
890,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.375
891,0.21428571428571427,0.38461538461538464,0.6428571428571428,0.25
892,0.5,0.46153846153846156,0.2857142857142857,0.125
893,1.0,1.0,1.0,1.0
894,0.07142857142857142,0.7692307692307693,0.5,0.625
895,0.9285714285714285,0.15384615384615385,0.5714285714285714,0.625
896,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.25
897,0.6428571428571428,0.5384615384615385,0.7142857142857142,0.625
898,0.07142857142857142,0.9230769230769231,0.2857142857142857,0.25
899,0.5,0.6153846153846154,0.9285714285714285,0.5
900,0.5,0.6153846153846154,0.9285714285714285,0.375
901,0.07142857142857142,0.7692307692307693,0.5,0.375
902,1.0,0.46153846153846156,0.0,0.125
903,0.7142857142857142,0.46153846153846156,1.0,0.5
904,0.8571428571428571,0.6923076923076923,1.0,0.75
905,0.07142857142857142,0.9230769230769231,0.42857142857142855,0.125
906,0.5,0.5384615384615385,0.0,0.25
907,1.0,1.0,1.0,1.0
908,0.21428571428571427,0.0,1.0,0.625
909,0.7142857142857142,0.38461538461538464,0.0,0.5
910,0.5714285714285714,0.7692307692307693,0.14285714285714285,0.375
911,0.9285714285714285,0.38461538461538464,0.0,0.5
912,0.7142857142857142,0.46153846153846156,1.0,0.5
913,0.7142857142857142,0.46153846153846156,0.6428571428571428,0.375
914,0.8571428571428571,0.5384615384615385,0.42857142857142855,0.375
915,0.6428571428571428,0.7692307692307693,0.3571428571428571,0.625
916,0.0,0.5384615384615385,0.14285714285714285,0.125
917,0.3571428571428571,0.23076923076923078,0.8571428571428571,0.25
918,0.14285714285714285,0.6923076923076923,0.14285714285714285,0.5
919,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
920,0.7142857142857142,0.46153846153846156,1.0,0.125
921,0.14285714285714285,0.38461538461538464,0.07142857142857142,0.0
