,cylinders,displacement,horsepower,weight,acceleration,model,origin,class
216,0.19999999999999996,0.07751937984496121,0.11956521739130432,0.12248369719308194,0.6249999999999999,0.583333333333333,1.0,0.5984042553191489
217,0.19999999999999996,0.1111111111111111,0.18478260869565216,0.15367167564502415,0.40476190476190477,0.583333333333333,0.0,0.5585106382978723
218,0.19999999999999996,0.028423772609819126,0.06521739130434784,0.06010774028919763,0.630952380952381,0.583333333333333,0.5,0.7180851063829787
219,0.19999999999999996,0.1395348837209302,0.2717391304347826,0.1947831017862206,0.4464285714285714,0.583333333333333,0.0,0.43882978723404253
220,0.19999999999999996,0.043927648578811374,0.13043478260869562,0.09413098950949816,0.5238095238095238,0.583333333333333,1.0,0.651595744680851
221,1.0,0.6124031007751938,0.5380434782608695,0.6427558831868444,0.2678571428571428,0.583333333333333,0.0,0.22606382978723402
222,1.0,0.49612403100775193,0.34782608695652173,0.6937907570172951,0.6547619047619048,0.583333333333333,0.0,0.2127659574468085
223,1.0,0.6459948320413437,0.5380434782608695,0.7164729231641621,0.3392857142857142,0.583333333333333,0.0,0.17287234042553193
224,1.0,0.6046511627906976,0.4565217391304348,0.7604196200737171,0.4107142857142857,0.583333333333333,0.0,0.15957446808510636
225,0.6000000000000001,0.4702842377260982,0.34782608695652173,0.5406861355259427,0.4999999999999999,0.583333333333333,0.0,0.22606382978723402
226,0.6000000000000001,0.4211886304909561,0.32065217391304346,0.5137510632265382,0.5297619047619045,0.583333333333333,0.0,0.3058510638297872
227,0.6000000000000001,0.40568475452196384,0.2934782608695652,0.5718741139778848,0.5773809523809522,0.583333333333333,0.0,0.26595744680851063
228,0.6000000000000001,0.4702842377260982,0.28260869565217395,0.542103770910122,0.6547619047619048,0.583333333333333,0.0,0.25265957446808507
229,1.0,0.8578811369509045,0.7282608695652174,0.7391550893110291,0.18452380952380953,0.583333333333333,0.0,0.18617021276595744
230,1.0,0.7286821705426357,0.6739130434782609,0.723561100085058,0.20238095238095244,0.583333333333333,0.0,0.17287234042553193
231,1.0,0.8578811369509045,0.7826086956521738,0.7689254323787921,0.2499999999999999,0.583333333333333,0.0,0.17287234042553193
232,1.0,0.7312661498708011,0.5597826086956521,0.7717607031471506,0.38690476190476186,0.583333333333333,0.0,0.18617021276595744
233,0.19999999999999996,0.07493540051679587,0.17391304347826086,0.092713354125319,0.38690476190476186,0.583333333333333,0.5,0.5319148936170213
234,0.19999999999999996,0.21447028423772607,0.2282608695652174,0.3195350155939892,0.47619047619047616,0.583333333333333,0.0,0.4122340425531914
235,0.19999999999999996,0.07493540051679587,0.1576086956521739,0.18485965409696625,0.6071428571428571,0.583333333333333,1.0,0.4521276595744681
236,0.19999999999999996,0.18604651162790697,0.23369565217391303,0.3237879217465268,0.4642857142857143,0.583333333333333,0.0,0.43882978723404253
237,0.19999999999999996,0.07751937984496121,0.09239130434782605,0.12418485965409698,0.5357142857142857,0.583333333333333,0.0,0.5718085106382979
238,0.19999999999999996,0.07751937984496121,0.20108695652173914,0.13098950949815713,0.47023809523809523,0.583333333333333,0.0,0.651595744680851
239,0.19999999999999996,0.07493540051679587,0.1141304347826087,0.10547207258293168,0.4999999999999999,0.583333333333333,1.0,0.5585106382978723
240,0.19999999999999996,0.07493540051679587,0.17391304347826086,0.1635951233342784,0.363095238095238,0.583333333333333,0.5,0.5718085106382979
241,0.6000000000000001,0.20155038759689925,0.27717391304347827,0.3407995463566771,0.38690476190476186,0.583333333333333,1.0,0.3457446808510638
242,0.19999999999999996,0.13695090439276486,0.34782608695652173,0.27984122483697194,0.2857142857142857,0.583333333333333,0.5,0.33244680851063824
243,0.0,0.031007751937984496,0.34782608695652173,0.31386447405727247,0.32738095238095233,0.583333333333333,1.0,0.33244680851063824
244,0.19999999999999996,0.056847545219638224,0.010869565217391297,0.10547207258293168,0.8035714285714285,0.666666666666667,0.5,0.9069148936170214
245,0.19999999999999996,0.07751937984496121,0.10869565217391303,0.053019563368301714,0.38095238095238093,0.666666666666667,0.0,0.7207446808510638
246,0.19999999999999996,0.025839793281653728,0.03260869565217389,0.10547207258293168,0.6785714285714285,0.666666666666667,1.0,0.6329787234042552
247,0.19999999999999996,0.043927648578811374,0.13043478260869562,0.12957187411397786,0.630952380952381,0.666666666666667,1.0,0.8085106382978723
248,0.19999999999999996,0.05943152454780362,0.07608695652173914,0.053019563368301714,0.4999999999999999,0.666666666666667,1.0,0.7207446808510638
249,1.0,0.49612403100775193,0.34782608695652173,0.4967394386163879,0.4464285714285714,0.666666666666667,0.0,0.2898936170212765
250,1.0,0.6459948320413437,0.5108695652173912,0.601644457045648,0.3095238095238094,0.666666666666667,0.0,0.276595744680851
251,1.0,0.6046511627906976,0.5054347826086957,0.5548624893677346,0.2857142857142857,0.666666666666667,0.0,0.2978723404255319
252,0.6000000000000001,0.4211886304909561,0.32065217391304346,0.5449390416784804,0.6666666666666666,0.666666666666667,0.0,0.27127659574468077
253,0.6000000000000001,0.3410852713178295,0.2663043478260869,0.43719875248086193,0.6071428571428571,0.666666666666667,0.0,0.3058510638297872
254,0.6000000000000001,0.3410852713178295,0.21195652173913043,0.3833286078820527,0.4642857142857143,0.666666666666667,0.0,0.2978723404255319
255,0.19999999999999996,0.18604651162790697,0.2282608695652174,0.31386447405727247,0.44047619047619047,0.666666666666667,0.0,0.42819148936170215
256,0.6000000000000001,0.40568475452196384,0.2934782608695652,0.5151686986107173,0.5476190476190476,0.666666666666667,0.0,0.3058510638297872
257,0.6000000000000001,0.42377260981912146,0.2391304347826087,0.45279274170683304,0.5476190476190476,0.666666666666667,0.0,0.276595744680851
258,0.6000000000000001,0.4211886304909561,0.32065217391304346,0.5009923447689254,0.4642857142857143,0.666666666666667,0.0,0.3085106382978724
259,0.6000000000000001,0.3410852713178295,0.21195652173913043,0.41309895094981575,0.5178571428571428,0.666666666666667,0.0,0.31382978723404253
260,0.6000000000000001,0.40568475452196384,0.34782608695652173,0.5690388432095265,0.6369047619047618,0.666666666666667,0.0,0.25531914893617025
261,0.6000000000000001,0.49095607235142125,0.40217391304347827,0.5094981570740006,0.42261904761904756,0.666666666666667,0.0,0.2420212765957447
262,1.0,0.6124031007751938,0.5380434782608695,0.5137510632265382,0.3095238095238094,0.666666666666667,0.0,0.27127659574468077
263,0.6000000000000001,0.4211886304909561,0.6467391304347826,0.5194216047632549,0.3214285714285714,0.666666666666667,0.0,0.23138297872340421
264,1.0,0.6046511627906976,0.5054347826086957,0.4513751063226539,0.19047619047619047,0.666666666666667,0.0,0.2420212765957447
265,1.0,0.6459948320413437,0.5108695652173912,0.699461298554012,0.3392857142857142,0.666666666666667,0.0,0.22606382978723402
266,0.19999999999999996,0.07751937984496121,0.11956521739130432,0.15367167564502415,0.5059523809523809,0.666666666666667,0.0,0.5585106382978723
267,0.19999999999999996,0.17054263565891475,0.2663043478260869,0.2685001417635384,0.36904761904761896,0.666666666666667,1.0,0.4920212765957447
268,0.19999999999999996,0.13178294573643412,0.27717391304347827,0.1947831017862206,0.3988095238095237,0.666666666666667,1.0,0.48404255319148926
269,0.19999999999999996,0.09560723514211888,0.1576086956521739,0.1749362064077119,0.38690476190476186,0.666666666666667,0.0,0.5824468085106382
270,0.19999999999999996,0.17054263565891475,0.2663043478260869,0.25574142330592575,0.40476190476190477,0.666666666666667,1.0,0.32180851063829785
271,0.19999999999999996,0.22739018087855295,0.32065217391304346,0.3209526509781684,0.5178571428571428,0.666666666666667,0.0,0.37765957446808507
272,0.19999999999999996,0.21447028423772607,0.21195652173913043,0.3521406294301106,0.5714285714285715,0.666666666666667,0.0,0.3936170212765957
273,0.19999999999999996,0.13178294573643412,0.27717391304347827,0.22455344485398354,0.4107142857142857,0.666666666666667,1.0,0.39627659574468077
274,0.3999999999999999,0.16279069767441862,0.3097826086956521,0.3450524525092147,0.47023809523809523,0.666666666666667,0.5,0.30053191489361697
275,0.6000000000000001,0.24547803617571062,0.42934782608695654,0.43294584632832434,0.33333333333333326,0.666666666666667,0.5,0.2127659574468085
276,0.19999999999999996,0.13695090439276486,0.375,0.33512900481996033,0.45833333333333326,0.666666666666667,0.5,0.3351063829787234
277,0.6000000000000001,0.24547803617571062,0.47282608695652173,0.5094981570740006,0.4642857142857143,0.666666666666667,0.5,0.19148936170212763
278,0.19999999999999996,0.054263565891472854,0.1358695652173913,0.10688970796711084,0.4107142857142857,0.666666666666667,0.5,0.5984042553191489
279,0.19999999999999996,0.07751937984496121,0.11956521739130432,0.1480011341083074,0.511904761904762,0.666666666666667,1.0,0.5452127659574467
280,0.6000000000000001,0.4211886304909561,0.375,0.4627161893960874,0.44047619047619047,0.75,0.0,0.33244680851063824
281,0.6000000000000001,0.3410852713178295,0.21195652173913043,0.3904167848029487,0.6071428571428571,0.75,0.0,0.2872340425531915
282,0.19999999999999996,0.18604651162790697,0.2282608695652174,0.36206407711936495,0.5535714285714285,0.75,0.0,0.3537234042553191
283,0.6000000000000001,0.42377260981912146,0.2391304347826087,0.46838673093280414,0.6071428571428571,0.75,0.0,0.2978723404255319
284,0.6000000000000001,0.40568475452196384,0.34782608695652173,0.49532180323220865,0.511904761904762,0.75,0.0,0.3085106382978724
285,1.0,0.6124031007751938,0.4565217391304348,0.6314148001134109,0.44047619047619047,0.75,0.0,0.2127659574468085
286,1.0,0.6046511627906976,0.45108695652173914,0.5988091862772894,0.3214285714285714,0.75,0.0,0.2287234042553192
287,1.0,0.7312661498708011,0.5,0.6640204139495322,0.3095238095238094,0.75,0.0,0.19946808510638295
288,1.0,0.6459948320413437,0.48369565217391297,0.6285795293450523,0.4285714285714285,0.75,0.0,0.24468085106382978
289,1.0,0.7286821705426357,0.592391304347826,0.7788488800680465,0.4107142857142857,0.75,0.0,0.21010638297872333
290,1.0,0.7312661498708011,0.5217391304347826,0.69208959455628,0.375,0.75,0.0,0.17287234042553193
291,1.0,0.5142118863049095,0.42934782608695654,0.5647859370569889,0.41666666666666663,0.75,0.0,0.27127659574468077
292,1.0,0.7545219638242894,0.5652173913043478,0.6597675077969946,0.29761904761904756,0.75,0.0,0.25265957446808507
293,0.19999999999999996,0.054263565891472854,0.1358695652173913,0.08846044797278141,0.3571428571428571,0.75,0.5,0.6090425531914893
294,0.19999999999999996,0.046511627906976744,0.1032608695652174,0.10263680181457335,0.4285714285714285,0.75,1.0,0.6675531914893617
295,0.19999999999999996,0.07751937984496121,0.18478260869565216,0.08562517720442298,0.38095238095238093,0.75,0.0,0.7101063829787234
296,0.19999999999999996,0.13695090439276486,0.18478260869565216,0.29968812021548064,0.41666666666666663,0.75,0.0,0.4893617021276595
297,0.3999999999999999,0.2971576227390181,0.1684782608695652,0.5435214062943011,0.7202380952380952,0.75,0.5,0.43617021276595735
298,1.0,0.7286821705426357,0.42934782608695654,0.648426424723561,0.5595238095238094,0.75,0.0,0.3723404255319148
299,0.19999999999999996,0.18863049095607237,0.1358695652173913,0.4471222001701163,0.9999999999999999,0.75,0.5,0.48404255319148926
300,1.0,0.49612403100775193,0.2391304347826087,0.5123334278423589,0.8452380952380952,0.75,0.0,0.39627659574468077
301,0.19999999999999996,0.09560723514211888,0.13043478260869562,0.16643039410263682,0.3095238095238094,0.75,0.0,0.6702127659574468
302,0.19999999999999996,0.09560723514211888,0.13043478260869562,0.15225404026084488,0.4107142857142857,0.75,0.0,0.6781914893617021
303,0.19999999999999996,0.043927648578811374,0.1032608695652174,0.11539552027218603,0.6666666666666666,0.75,1.0,0.6063829787234042
304,0.19999999999999996,0.05943152454780362,0.125,0.14658349872412813,0.3988095238095237,0.75,0.5,0.752659574468085
305,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.29968812021548064,0.47619047619047616,0.75,0.0,0.5159574468085105
306,0.6000000000000001,0.2713178294573643,0.375,0.2784235894527928,0.1964285714285715,0.75,0.0,0.526595744680851
307,0.6000000000000001,0.2713178294573643,0.375,0.3081939325205557,0.29166666666666663,0.75,0.0,0.47340425531914887
308,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.26736603345619503,0.3095238095238094,0.75,0.0,0.651595744680851
309,0.19999999999999996,0.07751937984496121,0.16304347826086957,0.15055287779982984,0.3988095238095237,0.833333333333333,0.5,0.8643617021276596
310,0.19999999999999996,0.054263565891472854,0.07608695652173914,0.10065211227672244,0.6428571428571429,0.833333333333333,1.0,0.773936170212766
311,0.19999999999999996,0.07751937984496121,0.13043478260869562,0.1437482279557698,0.4464285714285714,0.833333333333333,0.0,0.6143617021276596
312,0.19999999999999996,0.046511627906976744,0.1032608695652174,0.11511199319535015,0.4999999999999999,0.833333333333333,1.0,0.75
313,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.3019563368301673,0.5059523809523809,0.833333333333333,0.0,0.5053191489361701
314,0.19999999999999996,0.18604651162790697,0.2282608695652174,0.3563935355826482,0.6011904761904762,0.833333333333333,0.0,0.4627659574468085
315,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.39410263680181457,0.7202380952380952,0.833333333333333,0.0,0.40691489361702127
316,0.6000000000000001,0.40568475452196384,0.2391304347826087,0.5012758718457613,0.6369047619047618,0.833333333333333,0.0,0.2686170212765957
317,0.19999999999999996,0.07493540051679587,0.17391304347826086,0.16302806918060675,0.4642857142857143,0.833333333333333,0.5,0.6728723404255318
318,0.19999999999999996,0.17054263565891475,0.2391304347826087,0.3113127303657499,0.4464285714285714,0.833333333333333,1.0,0.5531914893617021
319,0.19999999999999996,0.13436692506459946,0.1576086956521739,0.2633966543804933,0.5654761904761904,0.833333333333333,1.0,0.5930851063829787
320,0.19999999999999996,0.13178294573643412,0.25,0.23277573008222285,0.41666666666666663,0.833333333333333,1.0,0.7446808510638298
321,0.19999999999999996,0.10335917312661497,0.1576086956521739,0.18485965409696625,0.4285714285714285,0.833333333333333,1.0,0.6170212765957447
322,0.19999999999999996,0.046511627906976744,0.1032608695652174,0.14091295718741137,0.5892857142857141,0.833333333333333,1.0,1.0000000000000002
323,0.19999999999999996,0.22739018087855295,0.32065217391304346,0.3365466402041395,0.38095238095238093,0.833333333333333,0.0,0.5026595744680851
324,0.19999999999999996,0.043927648578811374,0.1032608695652174,0.14091295718741137,0.6666666666666666,0.833333333333333,1.0,0.8457446808510637
325,0.19999999999999996,0.056847545219638224,0.010869565217391297,0.13382478026651545,0.8154761904761904,0.833333333333333,0.5,0.9388297872340424
326,0.19999999999999996,0.056847545219638224,0.010869565217391297,0.20470654947547495,0.9345238095238094,0.833333333333333,0.5,0.9148936170212766
327,0.3999999999999999,0.13695090439276486,0.1141304347826087,0.3790757017295152,0.7083333333333331,0.833333333333333,0.5,0.7287234042553191
328,0.19999999999999996,0.20155038759689925,0.1141304347826087,0.46413382478026655,0.8214285714285715,0.833333333333333,0.5,0.5585106382978723
329,0.19999999999999996,0.05943152454780362,0.1141304347826087,0.06719591721009355,0.34523809523809523,0.833333333333333,1.0,0.9468085106382979
330,0.19999999999999996,0.043927648578811374,0.31776841171251113,0.06294301105755595,0.5535714285714285,0.833333333333333,0.5,0.8484042553191488
331,0.19999999999999996,0.07493540051679587,0.1141304347826087,0.15083640487666572,0.5952380952380952,0.833333333333333,1.0,0.6595744680851062
332,0.19999999999999996,0.054263565891472854,0.08695652173913043,0.06577828182591439,0.43452380952380953,0.833333333333333,0.5,0.5531914893617021
333,0.6000000000000001,0.25839793281653745,0.46739130434782605,0.3677346186560817,0.20238095238095244,0.833333333333333,1.0,0.6303191489361702
334,0.0,0.00516795865633074,0.2934782608695652,0.22880635100652114,0.2678571428571428,0.833333333333333,1.0,0.39095744680851063
335,0.19999999999999996,0.1395348837209302,0.2282608695652174,0.25148851715338816,0.42261904761904756,0.833333333333333,0.5,0.6914893617021276
336,0.19999999999999996,0.18604651162790697,0.31776841171251113,0.36631698327190243,0.375,0.833333333333333,0.0,0.38829787234042556
337,0.19999999999999996,0.10077519379844962,0.14130434782608692,0.19194783101786217,0.5357142857142857,0.833333333333333,1.0,0.6223404255319148
338,0.19999999999999996,0.1731266149870801,0.20652173913043476,0.24865324638502972,0.45833333333333326,0.916666666666667,0.0,0.48404255319148926
339,0.19999999999999996,0.21447028423772607,0.20652173913043476,0.2897646725262263,0.4999999999999999,0.916666666666667,0.0,0.46808510638297873
340,0.19999999999999996,0.22739018087855295,0.25,0.2855117663736887,0.38095238095238093,0.916666666666667,0.0,0.44680851063829785
341,0.6000000000000001,0.2713178294573643,0.34782608695652173,0.31528210944145163,0.2738095238095237,0.916666666666667,0.0,0.3856382978723404
342,0.19999999999999996,0.1731266149870801,0.20652173913043476,0.21888290331726679,0.29166666666666663,0.916666666666667,0.0,0.5585106382978723
343,0.19999999999999996,0.028423772609819126,0.06521739130434784,0.040260844910688987,0.5297619047619045,0.916666666666667,1.0,0.8005319148936171
344,0.19999999999999996,0.046511627906976744,0.09782608695652173,0.07428409413098946,0.4999999999999999,0.916666666666667,0.0,0.7978723404255318
345,0.19999999999999996,0.033591731266149866,0.07608695652173914,0.04167848029486815,0.4821428571428572,0.916666666666667,1.0,0.6941489361702128
346,0.19999999999999996,0.07493540051679587,0.1141304347826087,0.1281542387297987,0.5833333333333334,0.916666666666667,1.0,0.6196808510638296
347,0.19999999999999996,0.043927648578811374,0.1032608695652174,0.10263680181457335,0.6785714285714285,0.916666666666667,1.0,0.7446808510638298
348,0.19999999999999996,0.054263565891472854,0.08695652173913043,0.1239013325772611,0.5535714285714285,0.916666666666667,1.0,0.7632978723404257
349,0.19999999999999996,0.05943152454780362,0.11956521739130432,0.10547207258293168,0.47619047619047616,0.916666666666667,1.0,0.6675531914893617
350,0.19999999999999996,0.09560723514211888,0.09239130434782605,0.17068330025517442,0.4107142857142857,0.916666666666667,0.0,0.6835106382978724
351,0.19999999999999996,0.07751937984496121,0.1032608695652174,0.12248369719308194,0.488095238095238,0.916666666666667,0.0,0.675531914893617
352,0.19999999999999996,0.07751937984496121,0.1032608695652174,0.21746526793308762,0.7559523809523808,0.916666666666667,0.0,0.5558510638297872
353,0.19999999999999996,0.09560723514211888,0.15217391304347827,0.1635951233342784,0.36904761904761896,0.916666666666667,0.5,0.6382978723404255
354,0.19999999999999996,0.08268733850129201,0.31776841171251113,0.20045364332293736,0.4642857142857143,0.916666666666667,0.5,0.6781914893617021
355,0.19999999999999996,0.10077519379844962,0.1576086956521739,0.16926566487099515,0.38095238095238093,0.916666666666667,1.0,0.6569148936170213
356,0.19999999999999996,0.10335917312661497,0.1576086956521739,0.20895945562801244,0.5238095238095238,0.916666666666667,1.0,0.6223404255319148
357,0.19999999999999996,0.13178294573643412,0.2934782608695652,0.28409413098950953,0.40476190476190477,0.916666666666667,1.0,0.6356382978723404
358,0.19999999999999996,0.13436692506459946,0.15217391304347827,0.2897646725262263,0.613095238095238,0.916666666666667,1.0,0.601063829787234
359,0.19999999999999996,0.18863049095607237,0.18478260869565216,0.4584632832435498,0.738095238095238,0.916666666666667,0.5,0.5079787234042553
360,0.6000000000000001,0.19896640826873385,0.16304347826086957,0.4386163878650411,0.6904761904761906,0.916666666666667,0.5,0.577127659574468
361,0.6000000000000001,0.25839793281653745,0.3804347826086957,0.36489934788772327,0.2738095238095237,0.916666666666667,1.0,0.43617021276595735
362,0.6000000000000001,0.20155038759689925,0.40217391304347827,0.37340516019279846,0.34523809523809523,0.916666666666667,1.0,0.4042553191489361
363,0.6000000000000001,0.4211886304909561,0.34782608695652173,0.5109157924581798,0.4642857142857143,0.916666666666667,0.0,0.3563829787234042
364,1.0,0.7286821705426357,0.32065217391304346,0.5988091862772894,0.6547619047619048,0.916666666666667,0.0,0.46808510638297873
365,0.6000000000000001,0.3410852713178295,0.2282608695652174,0.4102636801814573,0.5416666666666666,0.916666666666667,0.0,0.2978723404255319
366,0.6000000000000001,0.40568475452196384,0.21195652173913043,0.5250921462999717,0.511904761904762,0.916666666666667,0.0,0.2287234042553192
367,0.19999999999999996,0.1136950904392765,0.2282608695652174,0.2812588602211511,0.6904761904761906,1.0,0.0,0.5053191489361701
368,0.19999999999999996,0.1136950904392765,0.2282608695652174,0.29118230791040545,0.630952380952381,1.0,0.0,0.4787234042553191
369,0.19999999999999996,0.1136950904392765,0.2282608695652174,0.22171817408562522,0.5952380952380952,1.0,0.0,0.6648936170212766
370,0.19999999999999996,0.1136950904392765,0.21195652173913043,0.272753047916076,0.488095238095238,1.0,0.0,0.5851063829787234
371,0.19999999999999996,0.1731266149870801,0.20652173913043476,0.2585766940742841,0.47619047619047616,1.0,0.0,0.5319148936170213
372,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.31811738020981006,0.5952380952380952,1.0,0.0,0.4787234042553191
373,0.19999999999999996,0.18604651162790697,0.25,0.3549759001984689,0.4999999999999999,1.0,0.0,0.39893617021276595
374,0.19999999999999996,0.21447028423772607,0.31776841171251113,0.4031755032605614,0.744047619047619,1.0,0.0,0.3723404255319148
375,0.19999999999999996,0.09560723514211888,0.15217391304347827,0.10405443719875251,0.43452380952380953,1.0,0.5,0.7180851063829787
376,0.19999999999999996,0.05943152454780362,0.11956521739130432,0.11681315565636519,0.6071428571428571,1.0,1.0,0.7446808510638298
377,0.19999999999999996,0.05943152454780362,0.11956521739130432,0.10121916643039408,0.5714285714285715,1.0,1.0,0.5851063829787234
378,0.19999999999999996,0.09560723514211888,0.09239130434782605,0.14516586333994896,0.3988095238095237,1.0,0.0,0.7712765957446809
379,0.19999999999999996,0.07751937984496121,0.13043478260869562,0.14516586333994896,0.5535714285714285,1.0,0.0,0.7180851063829787
380,0.19999999999999996,0.13436692506459946,0.2282608695652174,0.15508931102920331,0.38690476190476186,1.0,1.0,0.7180851063829787
381,0.19999999999999996,0.10077519379844962,0.1576086956521739,0.16784802948681599,0.38690476190476186,1.0,1.0,0.7180851063829787
382,0.19999999999999996,0.10335917312661497,0.13043478260869562,0.1791891125602495,0.5297619047619045,1.0,1.0,0.6648936170212766
383,0.19999999999999996,0.05943152454780362,0.1141304347826087,0.09980153104621492,0.41666666666666663,1.0,1.0,0.7712765957446809
384,0.19999999999999996,0.05943152454780362,0.1141304347826087,0.09980153104621492,0.45833333333333326,1.0,1.0,0.6117021276595744
385,0.19999999999999996,0.05943152454780362,0.1141304347826087,0.10830734335129011,0.488095238095238,1.0,1.0,0.7712765957446809
386,0.6000000000000001,0.29198966408268734,0.34782608695652173,0.37765806634533594,0.4999999999999999,1.0,0.0,0.42553191489361697
387,0.6000000000000001,0.5012919896640827,0.21195652173913043,0.39750496172384464,0.5357142857142857,1.0,0.0,0.7712765957446809
388,0.19999999999999996,0.22739018087855295,0.25,0.27558831868443434,0.38690476190476186,1.0,0.0,0.4521276595744681
389,0.6000000000000001,0.42377260981912146,0.3586956521739131,0.34647008789339384,0.3988095238095237,1.0,0.0,0.3457446808510638
390,0.19999999999999996,0.19638242894056845,0.2717391304347826,0.29827048483130136,0.35119047619047616,1.0,1.0,0.6117021276595744
391,0.19999999999999996,0.1731266149870801,0.20652173913043476,0.2146299971647292,0.29761904761904756,1.0,0.0,0.7180851063829787
392,0.19999999999999996,0.21447028423772607,0.2391304347826087,0.3790757017295152,0.5535714285714285,1.0,0.0,0.4787234042553191
393,0.19999999999999996,0.18604651162790697,0.21739130434782605,0.33371136943578117,0.45238095238095233,1.0,0.0,0.4787234042553191
394,0.19999999999999996,0.07493540051679587,0.03260869565217389,0.14658349872412813,0.988095238095238,1.0,0.5,0.9308510638297872
395,0.19999999999999996,0.1731266149870801,0.20652173913043476,0.19336546640204144,0.2142857142857143,1.0,0.0,0.6117021276595744
396,0.19999999999999996,0.13436692506459946,0.17934782608695649,0.28692940175786785,0.630952380952381,1.0,0.0,0.5053191489361701
397,0.19999999999999996,0.13178294573643412,0.19565217391304346,0.31386447405727247,0.6785714285714285,1.0,0.0,0.5851063829787234
