,0_Aust_Credit,0_BT,0_Belgian,0_CUT,0_Chromosone,0_Credit,0_DNA,0_Diabetes,0_Digits,0_Faults,0_German_Credit,0_Head,0_Heart,0_KlDigits,0_Letters,0_NewBelgian,0_SatImage,0_Segment,0_Shuttle,0_Technical,0_TseTse,0_Vehicle,T,N,p,k,Bin,Cost,SDratio,correl,cancor1,fract1,skewness,kurtosis,Hc,Hx,MCx,EnAtr,NSRatio,18_Ac2,18_Alloc80,18_BackProp,18_Bayes,18_BayesTree,18_C4_5,18_CART,18_Cal5,18_Cascade,18_Castle,18_Cn2,18_Default,18_Dipol92,18_Discrim,18_ITrule,18_IndCART,18_KNN,18_Kohonen,18_LVQ,18_LogDisc,18_NewId,18_QuaDisc,18_RBF,18_Smart,class
138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001344572709907815
139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0008067436259446889
140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007908811560501618
141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000949090607092434
142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007908811560501618
143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12164216928535226,0.1494890005196605,0.05747126436781609,0.0,0.18604651162790697,0.0,0.0,0.05231074567621209,0.531818181818182,1.0,0.15729718150381,0.021453085654174753,0.1548568440318996,0.2270637746843639,0.48009566424934413,0.0,0.004653675437139857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00045876588323228964
144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008510090524042853
145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023079478448633832
146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006779337264346815
147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038941948343160866
148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007789220164438169
149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005048584004650776
150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006346648949422805
151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012981479943526284
152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01383240594634997
153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004471389419483431
154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007789220164438169
155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332032223237272
156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010098829000913544
157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002596129889544058
158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001355867452869363
159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046158956897267663
160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001644298646291836
161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004298314093513828
162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01383240594634997
163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002885142430030728
164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008510090524042853
165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002596129889544058
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642676127724278,0.05051099948033952,1.0,0.011235955056179775,0.0,0.0,0.1726236508523587,0.0,0.7613636363636365,0.4410829899941142,0.3638644918444165,0.1793874635649028,0.2578114786246568,0.0712204596956944,0.0023916062336059238,0.4147863071533179,0.2206794238790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0014424051158541647
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002930819699360518
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004312764720538161
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013819450211776432
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021559671123660826
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026542645959637905
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025986213769620456
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017689560667718626
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001493231459181131
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004296154804418237
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019350552279710987
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025240750126710593,0.008626364108782262,0.011494252873563218,0.0,0.0,0.0,0.0034968561917890773,0.13935355826481433,0.09566115702479339,1.0,0.1344064632616213,0.03038078285560781,0.14027977513400444,0.6738264810618323,0.07197963277272024,0.042563630244511166,0.24223900942158552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036491985715472134
