,P85,P75,RMT85,SS82,S82,ME84,REV84,REG,CL
186,0.015384615384615385,0.014992503748125937,0.009702940737423494,0.1842105263157895,0.1428571428571429,0.008080851154559605,0.018427683520913826,0.7142857142857142,33
187,0.10923076923076923,0.10344827586206896,0.08687863860277652,0.5263157894736842,0.4285714285714286,0.08735421419585937,0.10562741474886612,0.7142857142857142,34
188,0.03538461538461539,0.03598200899550225,0.028063890132855648,0.4736842105263157,0.2571428571428571,0.026118846080040937,0.03265580379640518,0.7142857142857142,34
189,0.016923076923076923,0.017991004497751123,0.01179280489625317,0.4473684210526315,0.1428571428571429,0.012366474062386727,0.01951956996472367,0.7142857142857142,34
190,0.021538461538461538,0.022488755622188904,0.014927601134497686,0.631578947368421,0.2571428571428571,0.015180912986929914,0.025550142785150342,0.7142857142857142,34
191,0.03692307692307692,0.034482758620689655,0.025376921928646066,0.39473684210526316,0.2571428571428571,0.02703567088121788,0.03712413908953469,0.7142857142857142,34
192,0.023076923076923078,0.0239880059970015,0.01627108523660248,0.368421052631579,0.2571428571428571,0.014200123664740622,0.02304720309087855,0.7142857142857142,34
193,0.007692307692307693,0.007496251874062968,0.006269592476489027,0.39473684210526316,0.1428571428571429,0.005074518666979382,0.010129346547959012,0.14285714285714285,35
194,0.021538461538461538,0.019490254872563718,0.015972533213912524,0.4473684210526315,0.19999999999999996,0.018656318628600666,0.02114900050394759,0.14285714285714285,35
195,0.013846153846153845,0.011994002998500747,0.010300044782803403,0.4736842105263157,0.1428571428571429,0.009253534039785932,0.016798252981689906,0.14285714285714285,35
196,0.01076923076923077,0.010494752623688156,0.008658008658008656,0.368421052631579,0.11428571428571432,0.00667363169228801,0.012682681001175877,0.14285714285714285,35
197,0.006153846153846154,0.004497751124437782,0.004329004329004328,0.2631578947368421,0.05714285714285716,0.0032408690646254876,0.0057282042667562575,0.14285714285714285,35
198,0.17692307692307693,0.17091454272863568,0.14987311539035678,0.631578947368421,0.48571428571428565,0.16048698321997398,0.18106836888963548,0.14285714285714285,36
199,0.023076923076923078,0.019490254872563718,0.014927601134497686,0.3421052631578947,0.1428571428571429,0.01631095285814801,0.021804132370233497,0.14285714285714285,36
200,0.013846153846153845,0.010494752623688156,0.009852216748768471,0.39473684210526316,0.19999999999999996,0.008080851154559605,0.017822946413572988,0.14285714285714285,36
201,0.04923076923076923,0.050974512743628186,0.04299149126735333,0.5526315789473684,0.2857142857142857,0.042643014008230104,0.05523265580379641,0.14285714285714285,36
202,0.01076923076923077,0.007496251874062968,0.00806090461262875,0.3157894736842105,0.05714285714285716,0.009104283490757127,0.012044347387871662,0.14285714285714285,36
203,0.033846153846153845,0.03148425787106447,0.025078369905956112,0.4473684210526315,0.2571428571428571,0.026950384853201424,0.04285234335629095,0.14285714285714285,36
204,0.003076923076923078,0.0014992503748125939,0.0022391401701746527,0.42105263157894735,0.11428571428571432,0.0017483635743374337,0.0057953972786830175,0.14285714285714285,37
205,0.012307692307692308,0.010494752623688156,0.009105836692043588,0.5263157894736842,0.11428571428571432,0.009360141574806507,0.009507811187636488,0.14285714285714285,37
206,0.015384615384615385,0.013493253373313342,0.009404388714733543,0.2631578947368421,0.1428571428571429,0.008336709238608984,0.016579875692927935,0.14285714285714285,37
207,0.007692307692307693,0.005997001499250375,0.005821764442454097,0.2894736842105263,0.11428571428571432,0.004626767019892965,0.006316143121115405,0.14285714285714285,37
208,0.021538461538461538,0.022488755622188904,0.01656963725929243,0.6052631578947368,0.2571428571428571,0.01739834971535788,0.014278515034436418,0.14285714285714285,37
209,0.006153846153846154,0.004497751124437782,0.0037319002836244215,0.368421052631579,0.05714285714285716,0.002622545361506151,0.004333949269275997,0.14285714285714285,38
210,0.17692307692307693,0.17091454272863568,0.14091655470965816,0.7105263157894737,0.48571428571428565,0.14249163130850087,0.17394590962539896,0.14285714285714285,38
211,0.027692307692307693,0.0239880059970015,0.020002985520226897,0.3421052631578947,0.2571428571428571,0.020831112343020403,0.027565933142953133,0.14285714285714285,38
212,0.016923076923076923,0.017991004497751123,0.01656963725929243,0.42105263157894735,0.1428571428571429,0.012707618174452567,0.018696455568620863,0.14285714285714285,38
213,0.03692307692307692,0.03598200899550225,0.029556650246305414,0.5263157894736842,0.2571428571428571,0.029231786102641735,0.03517554174365867,0.14285714285714285,38
214,0.016923076923076923,0.016491754122938528,0.013584117032392894,0.368421052631579,0.1428571428571429,0.012537046118419649,0.014967243406685704,0.14285714285714285,38
215,0.007692307692307693,0.007496251874062968,0.004776832363039259,0.42105263157894735,0.2571428571428571,0.0029423679665678765,0.008348731731899883,0.7142857142857142,39
216,0.013846153846153845,0.011994002998500747,0.010300044782803403,0.42105263157894735,0.2571428571428571,0.007888957591522569,0.02941374097093902,0.7142857142857142,39
217,0.01076923076923077,0.007496251874062968,0.006717420510523957,0.2894736842105263,0.1428571428571429,0.0059487004541481,0.012867461783974465,0.7142857142857142,39
218,0.016923076923076923,0.013493253373313342,0.01179280489625317,0.2631578947368421,0.2571428571428571,0.01123643419116863,0.025096589954644716,0.7142857142857142,39
219,0.012307692307692308,0.010494752623688156,0.008359456635318705,0.2631578947368421,0.2571428571428571,0.006140594017185134,0.017957332437426508,0.7142857142857142,39
220,0.006153846153846154,0.004497751124437782,0.004627556351694282,0.1842105263157895,0.0,0.003901835781753054,0.008046363178229463,0.7142857142857142,40
221,0.007692307692307693,0.007496251874062968,0.005821764442454097,0.39473684210526316,0.2571428571428571,0.005309055244024647,0.0294473374769024,0.7142857142857142,40
222,0.015384615384615385,0.013493253373313342,0.01179280489625317,0.631578947368421,0.2571428571428571,0.010490181446024604,0.01936838568788846,0.7142857142857142,40
223,0.026153846153846156,0.02098950524737631,0.019704433497536946,0.2894736842105263,0.2571428571428571,0.018464425065563634,0.03151352259365026,0.7142857142857142,40
224,0.07384615384615384,0.06446776611694152,0.059262576503955805,0.4736842105263157,0.4285714285714286,0.055393275196690905,0.08046363178229465,0.7142857142857142,40
225,0.06615384615384615,0.06296851574212893,0.05538140020898641,0.7368421052631579,0.4285714285714286,0.054113984776444,0.07567612968251303,0.7142857142857142,41
226,0.012307692307692308,0.008995502248875561,0.008210180623973728,0.2631578947368421,0.1428571428571429,0.007036097311357966,0.014664874853015288,0.7142857142857142,41
227,0.021538461538461538,0.019490254872563718,0.01627108523660248,0.3157894736842105,0.1428571428571429,0.01596980874608217,0.021552158575508146,0.7142857142857142,41
228,0.033846153846153845,0.034482758620689655,0.026272577996715927,0.5263157894736842,0.2571428571428571,0.022728726466386642,0.035511506803292466,0.7142857142857142,41
229,0.04153846153846154,0.043478260869565216,0.03597551873413942,0.631578947368421,0.2857142857142857,0.0334321229824524,0.034402822106500926,0.7142857142857142,41
230,0.006153846153846154,0.002998500749625187,0.004179728317659352,0.39473684210526316,0.1428571428571429,0.0031555830366090274,0.005828993784646397,0.7142857142857142,42
231,0.013846153846153845,0.016491754122938528,0.012539184952978056,0.5,0.1428571428571429,0.010639431995053409,0.011103645220897025,0.7142857142857142,42
232,0.016923076923076923,0.013493253373313342,0.009852216748768471,0.23684210526315785,0.1428571428571429,0.010404895418008143,0.018478078279858895,0.7142857142857142,42
233,0.013846153846153845,0.011994002998500747,0.007314524555903865,0.2631578947368421,0.1428571428571429,0.008656531843670712,0.013488997144296994,0.7142857142857142,42
234,0.027692307692307693,0.026986506746626688,0.018808777429467082,0.368421052631579,0.2571428571428571,0.022792690987398986,0.03547791029732908,0.7142857142857142,42
235,0.13076923076923078,0.12143928035982009,0.10434393193013881,0.9473684210526316,0.6285714285714286,0.09775910961386751,0.14132370233495717,0.7142857142857142,43
236,0.058461538461538454,0.05847076461769115,0.047917599641737564,0.631578947368421,0.2857142857142857,0.042834907571267136,0.06381656307743995,0.7142857142857142,43
237,0.04307692307692308,0.041979010494752625,0.03164651440513509,0.631578947368421,0.2857142857142857,0.02997803884778576,0.04957164454896691,0.7142857142857142,43
238,0.038461538461538464,0.03598200899550225,0.027168234064785787,0.4473684210526315,0.2571428571428571,0.02880535596255943,0.0429363346211994,0.7142857142857142,43
239,0.05384615384615385,0.049475262368815595,0.034034930586654716,0.42105263157894735,0.2857142857142857,0.0405108633078186,0.05938182429027382,0.7142857142857142,43
240,0.015384615384615385,0.014992503748125937,0.010598596805493358,0.39473684210526316,0.1428571428571429,0.010362252403999916,0.027582731395934822,0.8571428571428572,44
241,0.023076923076923078,0.02098950524737631,0.016868189281982384,0.5526315789473684,0.2571428571428571,0.016460203407176816,0.0381152360154544,0.8571428571428572,44
242,0.038461538461538464,0.034482758620689655,0.03134796238244514,0.368421052631579,0.2571428571428571,0.029572930214707572,0.034721988913153035,0.8571428571428572,44
243,0.14,0.13343328335832083,0.11359904463352738,1.0,0.7142857142857142,0.11952836826506898,0.15926423651940197,0.8571428571428572,44
244,0.03538461538461539,0.03598200899550225,0.02433198984923123,0.7105263157894737,0.4285714285714286,0.027334171979275495,0.028892995128506637,0.8571428571428572,44
245,0.03538461538461539,0.03298350824587706,0.024033437826541274,0.763157894736842,0.4285714285714286,0.02816571075243598,0.11054930287250127,0.8571428571428572,44
246,0.0876923076923077,0.08395802098950524,0.06135244066278549,0.6578947368421052,0.4285714285714286,0.0617684057909213,0.10339324710230137,0.8571428571428572,44
247,0.006153846153846154,0.005997001499250375,0.004179728317659352,0.5,0.19999999999999996,0.005415662779045223,0.058541911641189326,0.8571428571428572,45
248,0.009230769230769232,0.008995502248875561,0.006269592476489027,0.5789473684210527,0.2571428571428571,0.007014775804353851,0.01046531160759281,0.8571428571428572,45
249,0.016923076923076923,0.013493253373313342,0.010897148828183309,0.39473684210526316,0.2571428571428571,0.013645764482633632,0.03593146312783471,0.8571428571428572,45
250,0.021538461538461538,0.02098950524737631,0.015375429168532618,0.5526315789473684,0.2571428571428571,0.018933498219654163,0.04256677305560222,0.8571428571428572,45
251,0.01076923076923077,0.007496251874062968,0.007165248544558889,0.39473684210526316,0.2571428571428571,0.008955032941728322,0.03447001511842769,0.8571428571428572,45
252,0.009230769230769232,0.007496251874062968,0.004776832363039259,0.3421052631578947,0.19999999999999996,0.006630988678279781,0.01921720141105325,0.8571428571428572,45
253,0.015384615384615385,0.013493253373313342,0.01044932079414838,0.5263157894736842,0.2571428571428571,0.012004008443316772,0.05543423483957669,0.8571428571428572,45
254,0.08153846153846153,0.07346326836581708,0.06418868487834005,0.7894736842105263,0.6285714285714286,0.06944414831240273,0.0727364354107173,0.8571428571428572,45
255,0.007692307692307693,0.005997001499250375,0.004776832363039259,0.15789473684210525,0.0,0.005436984286049337,0.006383336133042165,1.0,46
256,0.0,0.0,0.0,0.07894736842105265,0.0,0.0,0.0,1.0,46
257,0.006153846153846154,0.004497751124437782,0.003134796238244514,0.15789473684210525,0.05714285714285716,0.003198226050617257,0.009339828657819588,1.0,46
258,0.007692307692307693,0.004497751124437782,0.004329004329004328,0.1842105263157895,0.1428571428571429,0.005010554145967037,0.006030572820426677,1.0,46
259,0.003076923076923078,0.002998500749625187,0.0028362442155545602,0.1842105263157895,0.0,0.0024306517984691153,0.012027549134889973,1.0,46
260,0.001538461538461539,0.0,0.0016420361247947452,0.2894736842105263,0.0,0.001343254941259248,0.005996976314463296,1.0,47
261,0.007692307692307693,0.005997001499250375,0.005523212419764144,0.3157894736842105,0.1428571428571429,0.0055009488070616825,0.03189988241222913,1.0,47
262,0.001538461538461539,0.0,0.000746380056724884,0.15789473684210525,0.0,0.0006183237031193367,0.004636317822946414,1.0,47
263,0.001538461538461539,0.0,0.0010449320794148377,0.2894736842105263,0.0,0.0005543591821069909,0.0012598689736267434,1.0,47
264,0.007692307692307693,0.005997001499250375,0.005971040453799074,0.23684210526315785,0.05714285714285716,0.006481738129250974,0.016361498404165967,1.0,47
265,0.009230769230769232,0.007496251874062968,0.005821764442454097,0.3157894736842105,0.05714285714285716,0.007355919916419692,0.016227112380312447,1.0,48
266,0.001538461538461539,0.0014992503748125939,0.0020898641588296754,0.2894736842105263,0.0,0.0016843990533250888,0.005711406013774568,1.0,48
267,0.12461538461538461,0.10494752623688156,0.1109120764293178,0.5789473684210527,0.48571428571428565,0.10914479435406495,0.1760456912481102,1.0,48
268,0.016923076923076923,0.016491754122938528,0.012539184952978056,0.42105263157894735,0.19999999999999996,0.016396238886164472,0.026272467663363015,1.0,48
269,0.10923076923076923,0.10194902548725636,0.08523660247798177,0.7368421052631579,0.48571428571428565,0.0981642182469457,0.12224088694775744,1.0,48
270,0.007692307692307693,0.005997001499250375,0.005075384385729212,0.4473684210526315,0.1428571428571429,0.006161915524189249,0.005761800772719638,1.0,49
271,0.001538461538461539,0.0,0.0010449320794148377,0.1842105263157895,0.0,0.0008741817871687164,0.009087854863094238,1.0,49
272,0.006153846153846154,0.005997001499250375,0.0037319002836244215,0.3421052631578947,0.05714285714285716,0.0051384831879917265,0.1462287922056106,1.0,49
273,0.003076923076923078,0.002998500749625187,0.001940588147484699,0.3157894736842105,0.0,0.00228140124944031,0.00020157903578027925,1.0,49
274,0.024615384615384615,0.02098950524737631,0.01522615315718764,0.5,0.1428571428571429,0.02136415001812328,0.020107508819082815,1.0,49
275,0.004615384615384615,0.004497751124437782,0.0029855202268995367,0.2631578947368421,0.11428571428571432,0.002750474403530841,0.0013942549974802626,1.0,50
276,0.009230769230769232,0.008995502248875561,0.0049261083743842365,0.2894736842105263,0.1428571428571429,0.007569134986460843,0.0034268436082647404,1.0,50
277,0.0323076923076923,0.03298350824587706,0.027765338110165697,0.3157894736842105,0.1428571428571429,0.030042003368798104,0.05637493700655132,1.0,50
278,0.01076923076923077,0.007496251874062968,0.006418868487834004,0.42105263157894735,0.11428571428571432,0.00654570265026332,0.005745002519737949,1.0,50
279,0.09846153846153846,0.08995502248875561,0.08075832213763247,0.6842105263157894,0.4285714285714286,0.08048868894053432,0.10475390559381825,1.0,50
280,0.05538461538461538,0.046476761619190406,0.04090162710852365,0.631578947368421,0.2857142857142857,0.04379437538645232,0.061918360490509,1.0,50
281,0.039999999999999994,0.034482758620689655,0.030601582325720255,0.5263157894736842,0.2571428571428571,0.032174154069209614,0.04285234335629095,1.0,50
282,0.01076923076923077,0.007496251874062968,0.006269592476489027,0.2894736842105263,0.1428571428571429,0.009189569518773585,0.004149168486477408,1.0,50
283,0.03692307692307692,0.040479760119940034,0.03164651440513509,0.5,0.19999999999999996,0.03443423381164581,0.03391567277003192,1.0,50
