,oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50,oz51,oz52,oz53,oz54,oz55,oz56,oz57,oz58,oz59,oz60,oz61,oz62,oz63,oz64,oz65,oz66,oz67,oz68,oz69,oz70,oz71,oz72,oz73,oz74,oz75,oz76,oz77,oz78,oz79,oz80,oz81,oz82,oz83,oz84,oz85,oz86,oz87,oz88,oz89,oz90,oz91,oz92,oz93,oz94,oz95,oz96,oz97,oz98,oz99,oz100,oz101,oz102,oz103,oz104,oz105,oz106,oz107,oz108,oz109,oz110,oz111,oz112
30,0.20560900000000001,0.21904899999999997,0.20760900000000002,0.217475,0.222217,0.200822,0.76234,0.692308,0.5333289999999999,0.19355,0.222221,0.200005,0.154601,0.107052,0.50746,0.049806,0.05140599999999999,0.046870999999999996,0.048413,0.219912,0.0,0.049496,0.182544,0.182772,0.14536400000000002,0.053449,0.051151,0.109133,0.216745,0.026522000000000004,0.175744,0.039923,0.01655,0.035519999999999996,0.105678,0.001157,0.050901,0.050901,0.050901,0.050901,0.050901,0.66943,0.651034,0.651034,0.651034,0.651034,0.651034,0.340834,0.438539,0.185202,0.18023,0.241527,0.177624,0.141021,0.103022,0.118843,0.267541,0.593751,0.6619729999999999,0.734182,0.6309520000000001,0.250354,0.097554,0.098129,0.173341,0.084993,0.086599,0.10759400000000001,0.047335,0.093747,0.0,0.0,0.290408,0.658934,0.138337,0.731115,0.06486900000000001,0.6446970000000001,0.0,0.190148,0.19268,0.20553600000000002,0.204031,0.211196,0.21916300000000002,0.230775,0.382358,0.333336,0.320764,0.340434,0.350008,0.192654,0.196643,0.21261799999999997,0.216727,0.231436,0.235459,0.189187,0.27631500000000003,0.266669,0.244448,0.22856700000000002,0.272725,0.190148,0.19268,0.20553600000000002,0.204031,0.211196,0.21916300000000002,0.192636,0.236327,0.145842
31,0.261683,0.295239,0.24221199999999998,0.276298,0.222217,0.273046,0.672834,0.5711510000000001,0.438091,0.290325,0.222221,0.23333800000000002,0.255217,0.217822,0.69403,0.104394,0.109,0.096338,0.103067,0.350302,0.0,0.109742,0.41987700000000006,0.245302,0.20754099999999998,0.134113,0.096591,0.633698,0.23524,0.076539,0.236804,0.07587999999999999,0.035995,0.06035700000000001,0.23650100000000002,0.001679,0.10769400000000001,0.10769400000000001,0.10769400000000001,0.10769400000000001,0.10769400000000001,0.458564,0.50033,0.50033,0.50033,0.50033,0.50033,0.28201,0.5149520000000001,0.267304,0.28213,0.212396,0.32406999999999997,0.387256,0.569372,0.434471,0.245612,0.453125,0.338029,0.367091,0.476192,0.700142,0.213878,0.22896999999999998,0.46148,0.426292,0.23098600000000002,0.221519,0.102941,0.203123,0.0,0.0,0.651519,0.0,0.24884,0.0,0.126959,0.0,0.0,0.29844499999999996,0.287881,0.284364,0.253913,0.22386199999999998,0.238852,0.329675,0.5441199999999999,0.560605,0.6037819999999999,0.5532,0.500009,0.29048,0.2753,0.263721,0.23255599999999998,0.20751799999999998,0.22116,0.16216,0.24999899999999997,0.266669,0.26666999999999996,0.22856700000000002,0.272725,0.29844499999999996,0.287881,0.284364,0.253913,0.22386199999999998,0.238852,0.287858,0.37734,0.195649
32,0.261683,0.295239,0.245671,0.27808099999999997,0.222217,0.273046,0.672834,0.5711510000000001,0.438091,0.290325,0.222221,0.24444899999999997,0.252531,0.209341,0.634328,0.100785,0.105428,0.092626,0.099406,0.34530900000000003,0.0,0.10615899999999999,0.390969,0.247885,0.21033200000000002,0.13120199999999999,0.094605,0.575357,0.23524,0.07129500000000001,0.23990999999999998,0.076183,0.036246,0.057626,0.224372,0.0016760000000000002,0.104103,0.104103,0.104103,0.104103,0.104103,0.501842,0.5478850000000001,0.5478850000000001,0.5478850000000001,0.5478850000000001,0.5478850000000001,0.28201,0.594685,0.256808,0.28510100000000005,0.42611000000000004,0.32406999999999997,0.387256,0.519234,0.434471,0.249998,0.43750100000000003,0.42253599999999997,0.45569799999999994,0.5119060000000001,0.700142,0.200745,0.21495100000000003,0.419563,0.352585,0.203268,0.196203,0.121323,0.234373,0.0,0.0,0.641419,0.0,0.239204,0.0,0.123208,0.0,0.0,0.29844499999999996,0.288985,0.27872399999999997,0.257463,0.231609,0.242154,0.329675,0.558826,0.515151,0.5471779999999999,0.531924,0.47501000000000004,0.29048,0.275851,0.25950700000000004,0.23767,0.21609,0.22544899999999998,0.16216,0.24999899999999997,0.250004,0.244448,0.22856700000000002,0.22727199999999997,0.29844499999999996,0.288985,0.27872399999999997,0.257463,0.231609,0.242154,0.288951,0.365231,0.19880499999999998
33,0.261683,0.295239,0.24913200000000002,0.27986300000000003,0.222217,0.273046,0.672834,0.5711510000000001,0.438091,0.290325,0.222221,0.25556,0.251119,0.205104,0.604477,0.098981,0.10364200000000001,0.090771,0.097575,0.34291,0.0,0.104367,0.376652,0.24983400000000003,0.21222199999999997,0.1288,0.092968,0.530518,0.23524,0.069077,0.24219200000000002,0.07656,0.036565,0.054398,0.216324,0.001674,0.10230700000000001,0.10230700000000001,0.10230700000000001,0.10230700000000001,0.10230700000000001,0.525783,0.574677,0.574677,0.574677,0.574677,0.574677,0.28201,0.385383,0.246685,0.288224,0.343912,0.32406999999999997,0.387256,0.473218,0.434471,0.249998,0.40625,0.5211279999999999,0.5569649999999999,0.5119060000000001,0.700142,0.196993,0.21027800000000002,0.405589,0.426292,0.19931300000000002,0.196203,0.113971,0.234373,0.0,0.0,0.651519,0.0,0.233417,0.0,0.120591,0.0,0.0,0.29844499999999996,0.290089,0.273019,0.260569,0.241877,0.24425500000000003,0.329675,0.558826,0.46969799999999995,0.509441,0.5106470000000001,0.47501000000000004,0.29048,0.276401,0.25540100000000004,0.24254,0.22645900000000002,0.227674,0.16216,0.24999899999999997,0.233337,0.22222600000000003,0.22856700000000002,0.22727199999999997,0.29844499999999996,0.290089,0.273019,0.260569,0.241877,0.24425500000000003,0.290044,0.357028,0.200996
34,0.261683,0.295239,0.24913200000000002,0.27986300000000003,0.222217,0.273046,0.672834,0.5711510000000001,0.438091,0.290325,0.222221,0.25556,0.248433,0.196623,0.52985,0.095371,0.10007,0.08706,0.093914,0.33714299999999997,0.0,0.100784,0.348017,0.25151399999999996,0.214389,0.12778299999999998,0.092272,0.49918500000000005,0.23524,0.06343,0.24431599999999998,0.076409,0.036429,0.055390999999999996,0.20781100000000002,0.001674,0.098715,0.098715,0.098715,0.098715,0.098715,0.570904,0.6235729999999999,0.6235729999999999,0.6235729999999999,0.6235729999999999,0.6235729999999999,0.28028000000000003,0.30565,0.24427100000000002,0.287704,0.327472,0.32406999999999997,0.387256,0.473218,0.434471,0.249998,0.39062399999999997,0.49295900000000004,0.5949399999999999,0.5952390000000001,1.0,0.17541600000000002,0.18925,0.342649,0.245679,0.170286,0.17088599999999998,0.132353,0.234373,0.0,0.0,0.5454600000000001,0.0,0.22570199999999999,0.0,0.11823800000000001,0.0,0.0,0.29844499999999996,0.290089,0.273675,0.257907,0.240894,0.25187800000000005,0.329675,0.558826,0.484849,0.49057399999999995,0.46809399999999995,0.450008,0.29048,0.276401,0.255726,0.24047,0.227289,0.23625300000000002,0.16216,0.24999899999999997,0.233337,0.22222600000000003,0.199995,0.22727199999999997,0.29844499999999996,0.290089,0.273675,0.257907,0.240894,0.25187800000000005,0.290044,0.347654,0.20334100000000002
35,0.261683,0.295239,0.252592,0.281646,0.222217,0.273046,0.672834,0.5711510000000001,0.438091,0.290325,0.222221,0.266671,0.24552100000000002,0.188143,0.47014799999999995,0.091762,0.096499,0.083349,0.090253,0.331648,0.0,0.0972,0.319108,0.25451,0.21753899999999998,0.12151700000000001,0.087998,0.18854300000000002,0.235177,0.058588999999999995,0.247906,0.074823,0.03528,0.07501100000000001,0.208912,0.0016579999999999998,0.095124,0.095124,0.095124,0.095124,0.095124,0.621548,0.678496,0.678496,0.678496,0.678496,0.678496,0.223187,0.30565,0.23201100000000002,0.289724,0.109398,0.32406999999999997,0.387256,0.42994799999999994,0.434471,0.254384,0.328125,0.5352140000000001,0.746837,0.6904779999999999,0.100436,0.165097,0.177568,0.307655,0.11486800000000001,0.164993,0.196203,0.08455900000000001,0.140622,0.0,0.0,0.300004,0.0,0.22744,0.0,0.117256,0.0,0.0,0.29844499999999996,0.291128,0.268952,0.257208,0.250054,0.262382,0.329675,0.5735319999999999,0.439395,0.415102,0.404264,0.400008,0.29048,0.276952,0.251944,0.242662,0.23862600000000003,0.248011,0.16216,0.263156,0.216669,0.177781,0.171424,0.181816,0.29844499999999996,0.291128,0.268952,0.257208,0.250054,0.262382,0.291136,0.335935,0.20698000000000003
36,0.2243,0.252382,0.221451,0.24777800000000003,0.222217,0.22489699999999999,0.72839,0.646153,0.499996,0.22580799999999998,0.222221,0.23333800000000002,0.184227,0.13209400000000002,0.49253500000000006,0.062258,0.065693,0.057892,0.062553,0.257221,0.0,0.06338099999999999,0.226597,0.207362,0.169425,0.069018,0.059425,0.11561700000000001,0.229857,0.035394999999999996,0.200491,0.049706,0.021297999999999997,0.05092,0.135469,0.001429,0.061227,0.061227,0.061227,0.061227,0.061227,0.648251,0.7072970000000001,0.7072970000000001,0.7072970000000001,0.7072970000000001,0.7072970000000001,0.23183800000000002,0.30565,0.212693,0.209227,0.170812,0.220798,0.21039000000000002,0.20674099999999998,0.201995,0.201752,0.5468770000000001,0.633804,0.683549,0.642858,0.625179,0.121945,0.126166,0.228981,0.149397,0.096515,0.126583,0.06801499999999999,0.124998,0.0,0.0,0.383337,0.0,0.191965,0.0,0.170755,0.0,0.164193,0.226246,0.22515,0.227963,0.22323600000000002,0.22121799999999997,0.238492,0.26374200000000003,0.455888,0.393941,0.377366,0.38298699999999997,0.37501,0.22000999999999998,0.21525300000000003,0.214456,0.211126,0.212495,0.227674,0.126126,0.210524,0.183337,0.177781,0.171424,0.181816,0.226246,0.22515,0.227963,0.22323600000000002,0.22121799999999997,0.238492,0.225106,0.266795,0.166008
37,0.252338,0.27143,0.24913200000000002,0.267386,0.244439,0.23900100000000002,0.549381,0.5326890000000001,0.48094799999999993,0.25806599999999996,0.277777,0.266671,0.21358600000000003,0.156437,0.462685,0.074799,0.076727,0.068023,0.06982000000000001,0.291242,0.692554,0.078163,0.262389,0.234694,0.19576400000000002,0.08956,0.07038,0.16855699999999998,0.229857,0.045025,0.2281,0.057864,0.024808,0.333827,0.18249200000000002,0.0016579999999999998,0.077839,0.077839,0.077839,0.077839,0.077839,0.653776,0.691893,0.691893,0.691893,0.691893,0.691893,0.224917,0.428572,0.254301,0.259809,0.396748,0.279897,0.262569,0.275414,0.285583,0.2807,0.6562520000000001,0.704234,0.645575,0.642858,0.625179,0.136016,0.14485699999999999,0.24836599999999998,0.200526,0.117282,0.14557,0.089614,0.17968499999999998,0.199998,0.5368350000000001,0.43434799999999996,0.0,0.21056599999999998,0.0,0.187228,0.0,0.180015,0.270669,0.251775,0.26252600000000004,0.254039,0.239048,0.256439,0.406599,0.44118,0.393941,0.396235,0.361711,0.350008,0.27631300000000003,0.25348200000000004,0.262856,0.254229,0.24166700000000002,0.257861,0.324321,0.289472,0.266669,0.22222600000000003,0.199995,0.22727199999999997,0.270669,0.251775,0.26252600000000004,0.254039,0.239048,0.256439,0.251773,0.28320100000000004,0.1901
38,0.252338,0.27143,0.245671,0.26560300000000003,0.244439,0.23900100000000002,0.549381,0.5326890000000001,0.48094799999999993,0.25806599999999996,0.277777,0.25556,0.21473499999999998,0.159803,0.49253500000000006,0.076063,0.077811,0.06921000000000001,0.070641,0.293719,0.7109989999999999,0.07950700000000001,0.27450399999999997,0.233452,0.19454000000000002,0.090465,0.07103,0.192324,0.229857,0.046892,0.226634,0.057638,0.024615,0.33581500000000003,0.187219,0.0016589999999999999,0.079186,0.079186,0.079186,0.079186,0.079186,0.6325970000000001,0.670459,0.670459,0.670459,0.670459,0.670459,0.24048699999999998,0.504985,0.266189,0.257176,0.34743,0.279897,0.262569,0.31113,0.285583,0.2807,0.640626,0.549297,0.658233,0.654762,1.0,0.150087,0.158876,0.29280100000000003,0.30145500000000003,0.11966199999999999,0.151899,0.08731599999999999,0.218748,0.199998,0.5368350000000001,0.5419229999999999,0.0,0.21325300000000003,0.0,0.189351,0.0,0.181595,0.270669,0.250671,0.27026500000000003,0.239715,0.243598,0.25566,0.406599,0.426475,0.454546,0.358498,0.38298699999999997,0.350008,0.27631300000000003,0.252932,0.26923,0.23730500000000002,0.24553899999999998,0.255319,0.324321,0.289472,0.300004,0.200004,0.199995,0.22727199999999997,0.270669,0.250671,0.27026500000000003,0.239715,0.243598,0.25566,0.25068,0.288279,0.188749
39,0.252338,0.27143,0.24913200000000002,0.267386,0.244439,0.23900100000000002,0.549381,0.5326890000000001,0.48094799999999993,0.25806599999999996,0.277777,0.266671,0.21279800000000001,0.15418900000000002,0.44029700000000005,0.073987,0.076026,0.06727999999999999,0.06929600000000001,0.289732,0.6801590000000001,0.077267,0.254406,0.235364,0.196508,0.088766,0.06981,0.09400399999999999,0.229857,0.043816,0.22890500000000003,0.058015,0.024926,0.332338,0.179315,0.0016530000000000002,0.076941,0.076941,0.076941,0.076941,0.076941,0.667588,0.705958,0.705958,0.705958,0.705958,0.705958,0.224917,0.584717,0.250958,0.25910500000000003,0.413188,0.279897,0.262569,0.275414,0.285583,0.2807,0.6250020000000001,0.690144,0.708866,0.6785720000000001,0.625179,0.134141,0.14252,0.24106599999999997,0.159356,0.12431199999999999,0.14557,0.085938,0.14843499999999998,0.199998,0.5368350000000001,0.40051,0.0,0.20917399999999997,0.0,0.18670499999999998,0.0,0.180137,0.270669,0.251775,0.263313,0.249223,0.245689,0.259322,0.406599,0.44118,0.393941,0.358498,0.361711,0.350008,0.27631300000000003,0.25348200000000004,0.263288,0.250332,0.25037800000000004,0.262152,0.324321,0.289472,0.266669,0.22222600000000003,0.199995,0.22727199999999997,0.270669,0.251775,0.263313,0.249223,0.245689,0.259322,0.251773,0.280467,0.190876
40,0.383177,0.414286,0.356398,0.39038,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.333337,0.384939,0.354653,0.641791,0.199856,0.20543499999999998,0.187887,0.196439,0.49106400000000006,0.0,0.208734,0.60104,0.361082,0.31700900000000004,0.251418,0.19233599999999998,0.850872,0.346908,0.166541,0.350407,0.150741,0.08571000000000001,0.055887,0.380646,0.005208,0.20691500000000002,0.20691500000000002,0.20691500000000002,0.20691500000000002,0.20691500000000002,0.295587,0.322839,0.322839,0.322839,0.322839,0.322839,0.290661,0.6279060000000001,0.406517,0.415601,0.33608699999999997,0.46378100000000005,0.542325,0.7836489999999999,0.603396,0.20613800000000002,0.562501,0.408453,0.392407,0.5119060000000001,0.749616,0.354586,0.373827,0.650921,0.593631,0.361158,0.373424,0.17647000000000002,0.328123,0.0,0.0,0.787369,0.0,0.363926,0.0,0.196682,0.0,0.0,0.42961800000000006,0.415555,0.415001,0.37288499999999997,0.330847,0.3412,0.285719,0.455888,0.5,0.5471779999999999,0.48936999999999997,0.450008,0.42208100000000004,0.404106,0.393258,0.348957,0.311486,0.319986,0.135134,0.210524,0.233337,0.244448,0.22856700000000002,0.22727199999999997,0.42961800000000006,0.415555,0.415001,0.37288499999999997,0.330847,0.3412,0.415548,0.5308510000000001,0.30103
41,0.383177,0.414286,0.359858,0.392163,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.344448,0.382213,0.34425100000000003,0.589551,0.194442,0.200077,0.182321,0.190948,0.486342,0.0,0.20335899999999998,0.572408,0.363944,0.320339,0.247077,0.189129,0.804416,0.346908,0.15746500000000002,0.35389899999999996,0.151195,0.08617899999999999,0.053898,0.366093,0.005201,0.201526,0.201526,0.201526,0.201526,0.201526,0.325968,0.356327,0.356327,0.356327,0.356327,0.356327,0.290661,0.707643,0.396219,0.41881,0.576491,0.46378100000000005,0.542325,0.7362770000000001,0.603396,0.210525,0.53125,0.46479,0.46835699999999997,0.5238109999999999,0.749616,0.338647,0.35748,0.610897,0.54715,0.333751,0.34810100000000005,0.194852,0.35936799999999997,0.0,0.0,0.779296,0.0,0.35230300000000003,0.0,0.191814,0.0,0.0,0.42961800000000006,0.416663,0.40929899999999997,0.376498,0.338593,0.34474099999999996,0.285719,0.47059300000000004,0.46969799999999995,0.49057399999999995,0.46809399999999995,0.42501000000000005,0.42208100000000004,0.404656,0.389152,0.354071,0.320058,0.324434,0.135134,0.210524,0.216669,0.22222600000000003,0.199995,0.22727199999999997,0.42961800000000006,0.416663,0.40929899999999997,0.376498,0.338593,0.34474099999999996,0.41663999999999995,0.518742,0.304752
42,0.383177,0.414286,0.363319,0.393945,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.35556,0.380273,0.33732,0.559701,0.190834,0.19650499999999999,0.17861,0.18728699999999998,0.48331599999999997,0.0,0.199776,0.553144,0.366527,0.323135,0.242829,0.18598699999999999,0.758495,0.346908,0.15222,0.356996,0.151572,0.08657100000000001,0.052160000000000005,0.356464,0.005194,0.197935,0.197935,0.197935,0.197935,0.197935,0.34899,0.381103,0.381103,0.381103,0.381103,0.381103,0.290661,0.707643,0.38572,0.422096,0.50049,0.46378100000000005,0.542325,0.69163,0.603396,0.210525,0.515626,0.5352140000000001,0.544307,0.547619,0.749616,0.332077,0.350459,0.593781,0.593631,0.322262,0.34810100000000005,0.180146,0.35936799999999997,0.0,0.0,0.787369,0.0,0.34455399999999997,0.0,0.18799200000000002,0.0,0.0,0.42961800000000006,0.417754,0.403659,0.38011100000000003,0.34628000000000003,0.348161,0.285719,0.47059300000000004,0.42424399999999995,0.471706,0.446817,0.400008,0.42208100000000004,0.40520500000000004,0.384938,0.359185,0.328631,0.32872399999999996,0.135134,0.210524,0.20000199999999999,0.200004,0.199995,0.22727199999999997,0.42961800000000006,0.417754,0.403659,0.38011100000000003,0.34628000000000003,0.348161,0.417731,0.508984,0.307924
43,0.383177,0.414286,0.363319,0.393945,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.35556,0.37853200000000004,0.330375,0.514925,0.187224,0.192933,0.174898,0.183626,0.479493,0.0,0.196192,0.534145,0.367221,0.324359,0.242654,0.185859,0.754729,0.346908,0.14495999999999998,0.357937,0.151722,0.08673,0.051663,0.347389,0.005194,0.19434300000000002,0.19434300000000002,0.19434300000000002,0.19434300000000002,0.19434300000000002,0.36833299999999997,0.402536,0.402536,0.402536,0.402536,0.402536,0.290661,0.7840560000000001,0.385999,0.422096,0.51693,0.46378100000000005,0.542325,0.69163,0.603396,0.210525,0.515626,0.5352140000000001,0.544307,0.547619,1.0,0.31144499999999997,0.329441,0.542295,0.391098,0.29577600000000004,0.322791,0.205882,0.35936799999999997,0.0,0.0,0.701008,0.0,0.33719699999999997,0.0,0.186006,0.0,0.0,0.42961800000000006,0.417754,0.403659,0.38011100000000003,0.346525,0.347022,0.285719,0.47059300000000004,0.42424399999999995,0.471706,0.446817,0.400008,0.42208100000000004,0.40520500000000004,0.384938,0.359185,0.328769,0.327771,0.135134,0.210524,0.20000199999999999,0.200004,0.199995,0.22727199999999997,0.42961800000000006,0.417754,0.403659,0.38011100000000003,0.346525,0.347022,0.417731,0.504692,0.309189
44,0.383177,0.414286,0.363319,0.393945,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.35556,0.380211,0.33732,0.559701,0.190834,0.19650499999999999,0.17861,0.18728699999999998,0.48354899999999995,0.0,0.199776,0.553144,0.366527,0.323135,0.242364,0.185645,0.7482449999999999,0.346908,0.15222,0.356996,0.152327,0.087315,0.047938999999999996,0.35212,0.005195,0.197935,0.197935,0.197935,0.197935,0.197935,0.350819,0.383108,0.383108,0.383108,0.383108,0.383108,0.290661,0.667775,0.38572,0.42221899999999996,0.599122,0.46378100000000005,0.542325,0.69163,0.603396,0.210525,0.515626,0.5352140000000001,0.5316489999999999,0.547619,0.749616,0.333954,0.35280900000000004,0.5994520000000001,0.566397,0.338167,0.322791,0.220588,0.390625,0.0,0.0,0.779296,0.0,0.341441,0.0,0.18600799999999998,0.0,0.0,0.42961800000000006,0.417754,0.403659,0.38004699999999997,0.346956,0.346721,0.285719,0.47059300000000004,0.42424399999999995,0.45283900000000005,0.446817,0.400008,0.42208100000000004,0.40520500000000004,0.384938,0.359062,0.328906,0.327612,0.135134,0.210524,0.20000199999999999,0.200004,0.199995,0.22727199999999997,0.42961800000000006,0.417754,0.403659,0.38004699999999997,0.346956,0.346721,0.417731,0.509376,0.30793000000000004
45,0.383177,0.414286,0.366778,0.395728,0.333328,0.39755,0.712957,0.626921,0.31429,0.41936,0.333333,0.366671,0.37246799999999997,0.30956300000000003,0.41045299999999996,0.176397,0.18221800000000002,0.163767,0.172644,0.469817,0.0,0.185442,0.476866,0.372958,0.33127,0.22794099999999998,0.174978,0.48729799999999995,0.34684499999999996,0.128019,0.365003,0.149834,0.084948,0.06135,0.333256,0.005072,0.183569,0.183569,0.183569,0.183569,0.183569,0.44383,0.484926,0.484926,0.484926,0.484926,0.484926,0.288931,0.707643,0.371046,0.4238,0.50049,0.46378100000000005,0.542325,0.6490520000000001,0.603396,0.21491100000000002,0.453125,0.5352140000000001,0.645575,0.666668,0.700142,0.281421,0.299063,0.4679,0.352585,0.3046,0.297468,0.202206,0.328123,0.0,0.0,0.626267,0.0,0.32622199999999996,0.0,0.177007,0.0,0.0,0.42961800000000006,0.418861,0.399528,0.377132,0.353781,0.362749,0.285719,0.485299,0.409093,0.396235,0.361711,0.350008,0.42208100000000004,0.405756,0.38148200000000004,0.359429,0.339968,0.347154,0.135134,0.223683,0.20000199999999999,0.177781,0.171424,0.181816,0.42961800000000006,0.418861,0.399528,0.377132,0.353781,0.362749,0.418822,0.483199,0.316929
46,0.34579499999999996,0.371429,0.339097,0.363641,0.333328,0.349402,0.76234,0.692308,0.357141,0.354842,0.333333,0.344448,0.306357,0.240612,0.42537200000000003,0.131373,0.135596,0.12390999999999999,0.129851,0.398642,0.0,0.134602,0.381332,0.326992,0.280596,0.150042,0.129105,0.34305399999999997,0.341397,0.086976,0.318654,0.110214,0.057525,0.047442000000000005,0.246311,0.004734,0.13261199999999998,0.13261199999999998,0.13261199999999998,0.13261199999999998,0.13261199999999998,0.478822,0.523103,0.523103,0.523103,0.523103,0.523103,0.26124899999999995,0.6279060000000001,0.334268,0.340949,0.536094,0.36091599999999996,0.368605,0.392173,0.373958,0.17105,0.593751,0.6619729999999999,0.7215239999999999,0.6904779999999999,0.700142,0.23264,0.240652,0.402065,0.385787,0.21310500000000002,0.22784699999999997,0.15073499999999998,0.281248,0.0,0.0,0.641419,0.0,0.282522,0.0,0.234062,0.0,0.183476,0.357419,0.353925,0.35362,0.342778,0.335212,0.348583,0.230775,0.382358,0.333336,0.320764,0.319158,0.300008,0.351545,0.344607,0.340212,0.330206,0.325726,0.337145,0.108106,0.171048,0.150004,0.13333,0.142852,0.13635799999999998,0.357419,0.353925,0.35362,0.342778,0.335212,0.348583,0.35389,0.41210699999999995,0.274464
47,0.34579499999999996,0.371429,0.342557,0.365425,0.333328,0.349402,0.76234,0.692308,0.357141,0.354842,0.333333,0.35556,0.302133,0.22725599999999999,0.335827,0.12496700000000001,0.12928199999999998,0.11723,0.123313,0.390166,0.0,0.128331,0.340858,0.331011,0.28517600000000004,0.145017,0.12505,0.18422,0.341334,0.077699,0.323554,0.11112000000000001,0.05835,0.040737,0.227998,0.004739,0.126327,0.126327,0.126327,0.126327,0.126327,0.539596,0.5887439999999999,0.5887439999999999,0.5887439999999999,0.5887439999999999,0.5887439999999999,0.238758,0.42192700000000005,0.320614,0.343154,0.388135,0.36091599999999996,0.368605,0.36058,0.373958,0.17543599999999998,0.5468770000000001,0.704234,0.835442,0.785719,0.100436,0.202621,0.21027800000000002,0.320243,0.15006,0.190653,0.22784699999999997,0.125,0.203123,0.0,0.0,0.292933,0.0,0.26604099999999997,0.0,0.221635,0.0,0.175835,0.357419,0.35503,0.348767,0.343158,0.342159,0.35944699999999996,0.230775,0.397064,0.28789000000000003,0.26416,0.276596,0.27501,0.351545,0.345158,0.336429,0.332885,0.335129,0.35033200000000003,0.108106,0.18420899999999998,0.150004,0.11111099999999999,0.11428699999999999,0.13635799999999998,0.357419,0.35503,0.348767,0.343158,0.342159,0.35944699999999996,0.354983,0.39531,0.279661
48,0.34579499999999996,0.371429,0.342557,0.365425,0.333328,0.349402,0.76234,0.692308,0.357141,0.354842,0.333333,0.35556,0.302521,0.22821100000000002,0.34328800000000004,0.12550799999999998,0.12979200000000002,0.117899,0.123912,0.39055300000000004,0.0,0.12878,0.343611,0.330768,0.28486999999999996,0.145898,0.12575999999999998,0.252292,0.341523,0.078354,0.323254,0.10945799999999999,0.056925,0.055887,0.233629,0.004703,0.126775,0.126775,0.126775,0.126775,0.126775,0.532229,0.581376,0.581376,0.581376,0.581376,0.581376,0.247408,0.42192700000000005,0.322472,0.343644,0.289497,0.36091599999999996,0.368605,0.36058,0.373958,0.17543599999999998,0.5468770000000001,0.732387,0.860768,0.750005,0.100436,0.202621,0.21027800000000002,0.320243,0.15006,0.184239,0.240506,0.108456,0.140622,0.0,0.0,0.292933,0.0,0.272787,0.0,0.23022800000000002,0.0,0.183841,0.357419,0.35503,0.348767,0.342271,0.346525,0.357107,0.230775,0.397064,0.28789000000000003,0.26416,0.29787199999999997,0.27501,0.351545,0.345158,0.336429,0.332519,0.338309,0.34667800000000004,0.108106,0.18420899999999998,0.150004,0.11111099999999999,0.142852,0.13635799999999998,0.357419,0.35503,0.348767,0.342271,0.346525,0.357107,0.354983,0.3957,0.27924499999999997
49,0.514011,0.523813,0.522493,0.53299,0.555557,0.50205,0.904317,0.8788520000000001,0.23334000000000002,0.483872,0.555557,0.533339,0.421021,0.314548,0.156712,0.209781,0.21245,0.206368,0.20915999999999998,0.5054609999999999,0.0,0.206719,0.395373,0.488252,0.43115200000000004,0.200059,0.20987199999999998,0.0,0.551936,0.128775,0.480599,0.209323,0.13292,0.017138999999999998,0.306589,0.033285,0.204894,0.204894,0.204894,0.204894,0.204894,0.406997,0.444068,0.444068,0.444068,0.444068,0.444068,0.207616,0.511629,0.47757200000000005,0.44921300000000003,0.170812,0.441062,0.375101,0.318684,0.327376,0.061395000000000005,0.875009,0.9014190000000001,0.8987450000000001,0.916675,0.100436,0.277669,0.2757,0.339125,0.169981,0.23181500000000002,0.329108,0.178308,0.171872,0.0,0.0,0.257081,0.0,0.38167399999999996,0.0,0.45809099999999997,0.0,0.538792,0.47531,0.48269700000000004,0.508462,0.517584,0.514506,0.556463,0.087912,0.147075,0.10606099999999999,0.11320799999999999,0.10638299999999999,0.100017,0.47367299999999996,0.48157799999999995,0.505286,0.514792,0.519845,0.561972,0.045055,0.065785,0.050008,0.044455,0.05714400000000001,0.045447,0.47531,0.48269700000000004,0.508462,0.517584,0.514506,0.556463,0.48267299999999996,0.5121,0.438384
